Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   47.2241  -188.5792  1881.7066     0.5703    -0.8191    -0.0620     0.1628     0.1866    -0.9689     0.8052     0.5424     0.2398
   47.3301  -188.7307  1881.6940     0.5742    -0.8155    -0.0731     0.5009     0.4205    -0.7565     0.6476     0.3978     0.6499
   47.4360  -188.8797  1881.6800     0.5818    -0.8095    -0.0788     0.7738     0.5808    -0.2529     0.2505     0.0862     0.9643
   47.5429  -189.0264  1881.6655     0.5927    -0.8015    -0.0797     0.8049     0.5857     0.0954    -0.0298    -0.1207     0.9922
   47.6516  -189.1710  1881.6514     0.6059    -0.7921    -0.0745     0.7272     0.5134     0.4557    -0.3227    -0.3302     0.8870
   47.7630  -189.3139  1881.6388     0.6210    -0.7812    -0.0637     0.6821     0.4986     0.5350    -0.3862    -0.3757     0.8425
   47.8779  -189.4555  1881.6284     0.6372    -0.7691    -0.0496     0.6315     0.4842     0.6057    -0.4418    -0.4173     0.7942
   47.9968  -189.5960  1881.6209     0.6535    -0.7563    -0.0310     0.5389     0.4361     0.7207    -0.5315    -0.4877     0.6926
   48.1201  -189.7358  1881.6171     0.6689    -0.7433    -0.0099     0.5164     0.4551     0.7254    -0.5347    -0.4903     0.6882
   48.2480  -189.8752  1881.6173     0.6827    -0.7306     0.0123     0.4330     0.4181     0.7986    -0.5886    -0.5399     0.6017
   48.3805  -190.0145  1881.6219     0.6951    -0.7180     0.0354     0.4195     0.4452     0.7911    -0.5838    -0.5350     0.6107
   48.5176  -190.1538  1881.6311     0.7056    -0.7062     0.0586     0.3203     0.3916     0.8626    -0.6321    -0.5899     0.5025
   48.6589  -190.2934  1881.6450     0.7134    -0.6962     0.0805     0.2961     0.4035     0.8657    -0.6351    -0.5938     0.4940
   48.8040  -190.4335  1881.6634     0.7190    -0.6876     0.1014     0.1820     0.3270     0.9273    -0.6708    -0.6483     0.3602
   48.9522  -190.5741  1881.6863     0.7227    -0.6805     0.1205     0.1850     0.3585     0.9150    -0.6659    -0.6390     0.3850
   49.1030  -190.7153  1881.7131     0.7245    -0.6756     0.1366     0.0073     0.2056     0.9786    -0.6893    -0.7080     0.1539
   49.2554  -190.8571  1881.7434     0.7244    -0.6726     0.1511    -0.0214     0.1970     0.9802    -0.6891    -0.7132     0.1283
   49.4088  -190.9995  1881.7767     0.7227    -0.6717     0.1626    -0.2903    -0.0815     0.9535    -0.6272    -0.7363    -0.2539
   49.5623  -191.1426  1881.8123     0.7195    -0.6730     0.1716    -0.3938    -0.1918     0.8990    -0.5721    -0.7143    -0.4030
   49.7151  -191.2862  1881.8496     0.7152    -0.6759     0.1782    -0.6131    -0.4841     0.6244    -0.3357    -0.5558    -0.7605
   49.8665  -191.4303  1881.8879     0.7097    -0.6807     0.1817    -0.7039    -0.6740     0.2242    -0.0301    -0.2870    -0.9574
   50.0159  -191.5748  1881.9264     0.7038    -0.6867     0.1820    -0.6737    -0.7265    -0.1354     0.2252    -0.0273    -0.9739
   50.1628  -191.7195  1881.9644     0.6972    -0.6938     0.1802    -0.6584    -0.7193    -0.2217     0.2834     0.0359    -0.9583
   50.3068  -191.8644  1882.0014     0.6899    -0.7023     0.1754    -0.5387    -0.6600    -0.5237     0.4836     0.2668    -0.8337
   50.4476  -192.0094  1882.0366     0.6828    -0.7112     0.1675    -0.4972    -0.6203    -0.6066     0.5353     0.3309    -0.7771
   50.5851  -192.1543  1882.0696     0.6753    -0.7204     0.1581    -0.4846    -0.5949    -0.6413     0.5560     0.3565    -0.7509
   50.7193  -192.2991  1882.1000     0.6688    -0.7290     0.1457    -0.3013    -0.4449    -0.8434     0.6797     0.5202    -0.5172
   50.8506  -192.4436  1882.1273     0.6629    -0.7371     0.1311    -0.3627    -0.4694    -0.8050     0.6550     0.4861    -0.5785
   50.9791  -192.5878  1882.1513     0.6581    -0.7440     0.1151    -0.1563    -0.2846    -0.9458     0.7365     0.6045    -0.3036
   51.1055  -192.7315  1882.1718     0.6552    -0.7491     0.0979    -0.1679    -0.2707    -0.9479     0.7366     0.6046    -0.3031
   51.2302  -192.8747  1882.1888     0.6534    -0.7528     0.0803    -0.0350    -0.1359    -0.9901     0.7562     0.6441    -0.1151
   51.3539  -193.0174  1882.2023     0.6536    -0.7543     0.0624     0.0607    -0.0300    -0.9977     0.7544     0.6559     0.0262
   51.4773  -193.1595  1882.2124     0.6565    -0.7530     0.0447     0.2527     0.1637    -0.9536     0.7107     0.6373     0.2978
   51.6012  -193.3008  1882.2192     0.6613    -0.7496     0.0279     0.2848     0.2165    -0.9338     0.6940     0.6254     0.3567
   51.7262  -193.4414  1882.2230     0.6679    -0.7442     0.0129     0.4695     0.4078    -0.7831     0.5775     0.5291     0.6218
   51.8531  -193.5812  1882.2241     0.6764    -0.7366    -0.0014     0.4611     0.4249    -0.7790     0.5744     0.5263     0.6270
   51.9824  -193.7202  1882.2226     0.6861    -0.7273    -0.0137     0.6015     0.5778    -0.5517     0.4092     0.3703     0.8339
   52.1147  -193.8583  1882.2190     0.6972    -0.7165    -0.0241     0.5816     0.5850    -0.5652     0.4191     0.3800     0.8246
   52.2504  -193.9955  1882.2134     0.7087    -0.7048    -0.0333     0.6358     0.6583    -0.4030     0.3060     0.2644     0.9146
   52.3898  -194.1318  1882.2062     0.7204    -0.6924    -0.0404     0.6331     0.6803    -0.3693     0.2832     0.2404     0.9284
   52.5331  -194.2672  1882.1976     0.7318    -0.6799    -0.0464     0.6395     0.7087    -0.2980     0.2355     0.1883     0.9534
   52.6802  -194.4016  1882.1878     0.7429    -0.6673    -0.0519     0.6204     0.7156    -0.3211     0.2514     0.2063     0.9456
   52.8311  -194.5350  1882.1768     0.7527    -0.6559    -0.0568     0.6151     0.7314    -0.2945     0.2347     0.1867     0.9540
   52.9854  -194.6676  1882.1648     0.7616    -0.6452    -0.0610     0.6085     0.7443    -0.2752     0.2229     0.1725     0.9595
   53.1428  -194.7992  1882.1518     0.7690    -0.6359    -0.0657     0.5241     0.6860    -0.5047     0.3660     0.3537     0.8608
   53.3026  -194.9301  1882.1377     0.7747    -0.6284    -0.0703     0.5591     0.7326    -0.3883     0.2955     0.2614     0.9189
   53.4643  -195.0602  1882.1225     0.7788    -0.6226    -0.0764     0.2465     0.4157    -0.8754     0.5768     0.6629     0.4773
   53.6270  -195.1897  1882.1058     0.7810    -0.6189    -0.0835     0.2975     0.4863    -0.8216     0.5491     0.6168     0.5639
   53.7901  -195.3186  1882.0876     0.7815    -0.6172    -0.0915    -0.1446    -0.0365    -0.9888     0.6069     0.7860    -0.1178
   53.9528  -195.4473  1882.0675     0.7796    -0.6180    -0.1015    -0.2160    -0.1132    -0.9698     0.5878     0.7780    -0.2217
   54.1141  -195.5757  1882.0453     0.7755    -0.6211    -0.1130    -0.3985    -0.3429    -0.8506     0.4896     0.7047    -0.5135
   54.2733  -195.7042  1882.0207     0.7696    -0.6260    -0.1259    -0.3928    -0.3086    -0.8663     0.5035     0.7162    -0.4834
   54.4298  -195.8328  1881.9935     0.7610    -0.6333    -0.1408    -0.5028    -0.4386    -0.7448     0.4099     0.6376    -0.6522
   54.5828  -195.9620  1881.9633     0.7499    -0.6425    -0.1575    -0.5015    -0.3970    -0.7687     0.4313     0.6555    -0.6199
   54.7318  -196.0917  1881.9300     0.7369    -0.6529    -0.1752    -0.5648    -0.4522    -0.6903     0.3715     0.6077    -0.7019
   54.8764  -196.2224  1881.8934     0.7210    -0.6652    -0.1941    -0.5878    -0.4388    -0.6797     0.3670     0.6041    -0.7073
   55.0162  -196.3542  1881.8534     0.7032    -0.6781    -0.2137    -0.6188    -0.4357    -0.6536     0.3501     0.5919    -0.7260
   55.1511  -196.4874  1881.8099     0.6836    -0.6915    -0.2335    -0.6500    -0.4312    -0.6258     0.3321     0.5796    -0.7442
   55.2810  -196.6221  1881.7630     0.6629    -0.7049    -0.2526    -0.6797    -0.4251    -0.5977     0.3139     0.5679    -0.7609
   55.4061  -196.7585  1881.7128     0.6418    -0.7174    -0.2709    -0.6960    -0.3965    -0.5987     0.3221     0.5727    -0.7538
   55.5267  -196.8967  1881.6594     0.6207    -0.7293    -0.2878    -0.7330    -0.4094    -0.5432     0.2784     0.5481    -0.7887
   55.6431  -197.0369  1881.6031     0.6002    -0.7406    -0.3021    -0.7614    -0.4133    -0.4994     0.2450     0.5298    -0.8120
   55.7558  -197.1791  1881.5443     0.5821    -0.7500    -0.3141    -0.7669    -0.3779    -0.5187     0.2703     0.5428    -0.7951
   55.8655  -197.3233  1881.4833     0.5655    -0.7587    -0.3233    -0.8158    -0.4570    -0.3546     0.1213     0.4643    -0.8774
   55.9726  -197.4696  1881.4207     0.5523    -0.7661    -0.3288    -0.8288    -0.4620    -0.3156     0.0899     0.4468    -0.8901
   56.0781  -197.6178  1881.3570     0.5425    -0.7717    -0.3319    -0.8400    -0.4977    -0.2158     0.0013     0.3959    -0.9183
   56.1825  -197.7678  1881.2926     0.5361    -0.7762    -0.3320    -0.6352    -0.6299     0.4470    -0.5561    -0.0288    -0.8306
   56.2867  -197.9194  1881.2282     0.5334    -0.7795    -0.3285    -0.3322    -0.5502     0.7661    -0.7779    -0.2995    -0.5524
   56.3913  -198.0725  1881.1643     0.5342    -0.7813    -0.3228     0.4661    -0.0463     0.8835    -0.7052    -0.6224     0.3394
   56.4971  -198.2267  1881.1014     0.5384    -0.7818    -0.3144     0.4334    -0.0630     0.8990    -0.7227    -0.6203     0.3049
   56.6045  -198.3818  1881.0401     0.5450    -0.7816    -0.3033     0.5645     0.0746     0.8221    -0.6199    -0.6193     0.4819
   56.7142  -198.5376  1880.9808     0.5548    -0.7794    -0.2910     0.6598     0.1992     0.7245    -0.5067    -0.5940     0.6248
   56.8266  -198.6936  1880.9238     0.5661    -0.7765    -0.2768     0.5687     0.1248     0.8130    -0.5967    -0.6177     0.5123
   56.9419  -198.8497  1880.8696     0.5788    -0.7724    -0.2616     0.6744     0.2730     0.6861    -0.4586    -0.5735     0.6789
   57.0604  -199.0054  1880.8182     0.5927    -0.7669    -0.2462     0.6253     0.2454     0.7408    -0.5077    -0.5930     0.6250
   57.1821  -199.1604  1880.7699     0.6069    -0.7607    -0.2300     0.6436     0.3007     0.7038    -0.4663    -0.5752     0.6721
   57.3071  -199.3146  1880.7247     0.6209    -0.7542    -0.2140     0.6070     0.2898     0.7400    -0.4961    -0.5893     0.6377
   57.4351  -199.4677  1880.6826     0.6344    -0.7468    -0.1995     0.6724     0.4058     0.6190    -0.3813    -0.5268     0.7597
   57.5660  -199.6194  1880.6432     0.6474    -0.7391    -0.1861     0.6138     0.3608     0.7022    -0.4518    -0.5689     0.6872
   57.6994  -199.7696  1880.6065     0.6588    -0.7320    -0.1739     0.6410     0.4251     0.6390    -0.3938    -0.5324     0.7493
   57.8349  -199.9183  1880.5720     0.6688    -0.7251    -0.1645     0.6610     0.4786     0.5779    -0.3403    -0.4952     0.7993
   57.9720  -200.0653  1880.5393     0.6773    -0.7188    -0.1568     0.6464     0.4797     0.5934    -0.3513    -0.5033     0.7895
   58.1103  -200.2107  1880.5080     0.6844    -0.7131    -0.1522     0.7245     0.6415     0.2523    -0.0823    -0.2829     0.9556
   58.2493  -200.3545  1880.4774     0.6891    -0.7089    -0.1504     0.7151     0.6315     0.2998    -0.1175    -0.3142     0.9421
   58.3883  -200.4969  1880.4471     0.6919    -0.7059    -0.1514     0.5019     0.6210    -0.6020     0.5189     0.3406     0.7840
   58.5269  -200.6379  1880.4164     0.6930    -0.7039    -0.1560    -0.0829     0.1372    -0.9871     0.7162     0.6969     0.0367
   58.6647  -200.7779  1880.3847     0.6919    -0.7034    -0.1628    -0.2176     0.0118    -0.9760     0.6884     0.7107    -0.1448
   58.8012  -200.9170  1880.3516     0.6885    -0.7042    -0.1732    -0.3503    -0.1139    -0.9297     0.6350     0.7008    -0.3251
   58.9359  -201.0555  1880.3163     0.6830    -0.7063    -0.1860    -0.4329    -0.1864    -0.8820     0.5883     0.6829    -0.4331
   59.0687  -201.1937  1880.2786     0.6764    -0.7086    -0.2011    -0.3786    -0.1002    -0.9201     0.6318     0.6985    -0.3361
   59.1993  -201.3317  1880.2378     0.6671    -0.7122    -0.2185    -0.5346    -0.2534    -0.8062     0.5188     0.6547    -0.5497
   59.3274  -201.4700  1880.1938     0.6564    -0.7163    -0.2367    -0.4651    -0.1372    -0.8746     0.5940     0.6841    -0.4232
   59.4531  -201.6087  1880.1462     0.6449    -0.7201    -0.2561    -0.5386    -0.1904    -0.8207     0.5422     0.6672    -0.5107
   59.5763  -201.7481  1880.0949     0.6317    -0.7245    -0.2756    -0.5594    -0.1799    -0.8091     0.5367     0.6653    -0.5190
   59.6970  -201.8884  1880.0398     0.6186    -0.7283    -0.2948    -0.5560    -0.1407    -0.8192     0.5551     0.6706    -0.4920
   59.8154  -202.0296  1879.9810     0.6055    -0.7317    -0.3131    -0.5948    -0.1546    -0.7889     0.5288     0.6639    -0.5288
   59.9317  -202.1721  1879.9185     0.5919    -0.7354    -0.3298    -0.6461    -0.1883    -0.7397     0.4819     0.6509    -0.5866
   60.0459  -202.3158  1879.8527     0.5798    -0.7381    -0.3450    -0.5817    -0.0785    -0.8096     0.5705     0.6701    -0.4748
   60.1585  -202.4607  1879.7837     0.5688    -0.7404    -0.3583    -0.6895    -0.1917    -0.6985     0.4485     0.6443    -0.6195
   60.2696  -202.6069  1879.7120     0.5589    -0.7426    -0.3689    -0.6447    -0.1093    -0.7566     0.5215     0.6607    -0.5399
   60.3795  -202.7542  1879.6380     0.5505    -0.7445    -0.3778    -0.7165    -0.1891    -0.6715     0.4285     0.6403    -0.6375
   60.4884  -202.9027  1879.5621     0.5433    -0.7467    -0.3838    -0.7855    -0.2909    -0.5462     0.2962     0.5982    -0.7445
   60.5965  -203.0521  1879.4850     0.5389    -0.7479    -0.3876    -0.6404    -0.0648    -0.7653     0.5473     0.6606    -0.5138
   60.7042  -203.2022  1879.4071     0.5352    -0.7499    -0.3888    -0.7528    -0.6322     0.1833    -0.3833     0.1945    -0.9029
   60.8114  -203.3531  1879.3291     0.5329    -0.7520    -0.3880    -0.2977    -0.5958     0.7459    -0.7921    -0.2820    -0.5414
   60.9185  -203.5044  1879.2513     0.5325    -0.7537    -0.3852    -0.0969    -0.5063     0.8569    -0.8409    -0.4190    -0.3426
   61.0254  -203.6560  1879.1745     0.5326    -0.7563    -0.3799     0.1353    -0.3670     0.9203    -0.8355    -0.5416    -0.0931
   61.1322  -203.8077  1879.0990     0.5340    -0.7584    -0.3737     0.2606    -0.2728     0.9261    -0.8043    -0.5919     0.0520
   61.2390  -203.9594  1879.0252     0.5357    -0.7614    -0.3650     0.1251    -0.3559     0.9261    -0.8351    -0.5418    -0.0954
   61.3456  -204.1110  1878.9537     0.5379    -0.7647    -0.3549     0.2732    -0.2402     0.9315    -0.7975    -0.5980     0.0798
   61.4521  -204.2624  1878.8846     0.5399    -0.7681    -0.3443     0.0924    -0.3526     0.9312    -0.8367    -0.5345    -0.1194
   61.5582  -204.4136  1878.8182     0.5413    -0.7726    -0.3317     0.1200    -0.3195     0.9400    -0.8322    -0.5486    -0.0803
   61.6639  -204.5647  1878.7548     0.5426    -0.7771    -0.3190     0.0685    -0.3375     0.9388    -0.8372    -0.5313    -0.1300
   61.7690  -204.7156  1878.6943     0.5430    -0.7823    -0.3054    -0.0085    -0.3687     0.9295    -0.8397    -0.5021    -0.2068
   61.8733  -204.8665  1878.6370     0.5422    -0.7880    -0.2916    -0.1006    -0.4054     0.9086    -0.8342    -0.4634    -0.2991
   61.9767  -205.0176  1878.5826     0.5402    -0.7945    -0.2773    -0.1511    -0.4157     0.8969    -0.8279    -0.4426    -0.3446
   62.0985  -205.1983  1878.5218     0.5364    -0.8023    -0.2618    -0.3024    -0.4723     0.8279    -0.7879    -0.3649    -0.4960
   62.1800  -205.3210  1878.4826     0.5328    -0.8079    -0.2519    -0.3042    -0.4606     0.8339    -0.7897    -0.3676    -0.4911
   62.2797  -205.4738  1878.4365     0.5265    -0.8160    -0.2386    -0.4539    -0.5071     0.7327    -0.7189    -0.2775    -0.6374
   62.3778  -205.6277  1878.3928     0.5187    -0.8242    -0.2271    -0.5112    -0.5120     0.6903    -0.6853    -0.2420    -0.6869
   62.4743  -205.7831  1878.3512     0.5100    -0.8325    -0.2167    -0.5891    -0.5215     0.6172    -0.6268    -0.1871    -0.7564
   62.5691  -205.9401  1878.3114     0.5000    -0.8407    -0.2076    -0.6654    -0.5265     0.5292    -0.5543    -0.1265    -0.8227
   62.6622  -206.0991  1878.2731     0.4894    -0.8489    -0.1996    -0.6924    -0.5174     0.5028    -0.5301    -0.1079    -0.8411
   62.7536  -206.2602  1878.2361     0.4781    -0.8570    -0.1924    -0.7507    -0.5124     0.4169    -0.4559    -0.0549    -0.8884
   62.8433  -206.4238  1878.2001     0.4661    -0.8647    -0.1870    -0.8222    -0.5015     0.2692    -0.3266     0.0283    -0.9447
   62.9313  -206.5899  1878.1647     0.4538    -0.8721    -0.1830    -0.8303    -0.4884     0.2685    -0.3235     0.0301    -0.9457
   63.0176  -206.7587  1878.1298     0.4421    -0.8789    -0.1792    -0.8343    -0.4763     0.2777    -0.3294     0.0268    -0.9438
   63.1025  -206.9302  1878.0952     0.4305    -0.8851    -0.1770    -0.8914    -0.4477     0.0702    -0.1414     0.1276    -0.9817
   63.1858  -207.1045  1878.0606     0.4189    -0.8909    -0.1754    -0.8720    -0.4486     0.1957    -0.2531     0.0709    -0.9648
   63.2678  -207.2815  1878.0260     0.4088    -0.8958    -0.1743    -0.9101    -0.4144    -0.0047    -0.0680     0.1605    -0.9847
   63.3485  -207.4610  1877.9912     0.3989    -0.9004    -0.1738    -0.9014    -0.4198     0.1062    -0.1686     0.1143    -0.9790
   63.4280  -207.6429  1877.9562     0.3901    -0.9042    -0.1739    -0.9164    -0.3628    -0.1692     0.0899     0.2254    -0.9701
   63.5064  -207.8269  1877.9208     0.3818    -0.9077    -0.1742    -0.9102    -0.4019     0.0995    -0.1603     0.1206    -0.9797
   63.5837  -208.0129  1877.8852     0.3745    -0.9107    -0.1742    -0.9254    -0.3553    -0.1318     0.0582     0.2105    -0.9759
   63.6601  -208.2004  1877.8493     0.3686    -0.9130    -0.1750    -0.9276    -0.3488    -0.1337     0.0610     0.2116    -0.9754
   63.7356  -208.3891  1877.8131     0.3631    -0.9151    -0.1756    -0.9316    -0.3602    -0.0488    -0.0186     0.1813    -0.9833
   63.8103  -208.5788  1877.7767     0.3585    -0.9168    -0.1760    -0.9323    -0.3417    -0.1187     0.0487     0.2066    -0.9772
   63.8841  -208.7689  1877.7402     0.3539    -0.9185    -0.1763    -0.9349    -0.3531    -0.0367    -0.0286     0.1778    -0.9836
   63.9570  -208.9593  1877.7036     0.3506    -0.9196    -0.1773    -0.6587    -0.1076    -0.7446     0.6657     0.3779    -0.6435
   64.0292  -209.1494  1877.6669     0.3478    -0.9206    -0.1774    -0.8650    -0.3881     0.3181    -0.3617     0.0428    -0.9313
   64.1005  -209.3392  1877.6304     0.3448    -0.9217    -0.1775    -0.7165    -0.1363    -0.6841     0.6064     0.3631    -0.7074
   64.1710  -209.5282  1877.5939     0.3431    -0.9222    -0.1782    -0.9106    -0.3731     0.1778    -0.2305     0.1013    -0.9678
   64.2407  -209.7162  1877.5576     0.3409    -0.9231    -0.1781    -0.9395    -0.3412    -0.0300    -0.0330     0.1776    -0.9835
   64.3095  -209.9032  1877.5215     0.3389    -0.9237    -0.1785    -0.8578    -0.2254    -0.4620     0.3865     0.3097    -0.8687
   64.3775  -210.0889  1877.4856     0.3379    -0.9241    -0.1784    -0.5084    -0.3388     0.7917    -0.7921    -0.1768    -0.5843
   64.4448  -210.2734  1877.4500     0.3360    -0.9248    -0.1787    -0.8908    -0.2504    -0.3792     0.3059     0.2866    -0.9079
   64.5112  -210.4567  1877.4145     0.3348    -0.9251    -0.1794     0.9108     0.3665    -0.1903     0.2418    -0.0997     0.9652
   64.5770  -210.6387  1877.3792     0.3335    -0.9255    -0.1794    -0.9370    -0.3464     0.0448    -0.1036     0.1532    -0.9828
   64.6420  -210.8198  1877.3441     0.3315    -0.9262    -0.1796    -0.8254    -0.1925    -0.5306     0.4569     0.3242    -0.8283
   64.7064  -210.9999  1877.3091     0.3310    -0.9262    -0.1805    -0.0371     0.1783    -0.9833     0.9429     0.3322     0.0247
   64.7704  -211.1793  1877.2741     0.3294    -0.9267    -0.1807    -0.9238    -0.3558     0.1411    -0.1951     0.1205    -0.9734
   64.8338  -211.3583  1877.2392     0.3281    -0.9271    -0.1811     0.4956     0.3321    -0.8026     0.8042     0.1736     0.5684
   64.8970  -211.5371  1877.2042     0.3267    -0.9275    -0.1818    -0.9448    -0.3152    -0.0898     0.0259     0.2011    -0.9792
   64.9598  -211.7160  1877.1691     0.3253    -0.9279    -0.1823     0.5394     0.3405    -0.7701     0.7767     0.1522     0.6113
   65.0226  -211.8952  1877.1338     0.3246    -0.9279    -0.1832    -0.8818    -0.2268    -0.4135     0.3421     0.2958    -0.8919
   65.0853  -212.0749  1877.0983     0.3234    -0.9284    -0.1832    -0.2160    -0.2609     0.9409    -0.9213    -0.2648    -0.2849
   65.1481  -212.2554  1877.0627     0.3224    -0.9286    -0.1836    -0.6936    -0.0998    -0.7134     0.6441     0.3573    -0.6763
   65.2110  -212.4370  1877.0267     0.3212    -0.9289    -0.1842    -0.5664    -0.3444     0.7488    -0.7590    -0.1362    -0.6367
   65.2741  -212.6196  1876.9905     0.3209    -0.9290    -0.1844    -0.3185     0.0775    -0.9448     0.8920     0.3618    -0.2710
   65.3375  -212.8034  1876.9540     0.3199    -0.9293    -0.1844    -0.8160    -0.3691     0.4448    -0.4814     0.0081    -0.8764
   65.4011  -212.9886  1876.9173     0.3187    -0.9298    -0.1843    -0.6864    -0.0923    -0.7213     0.6536     0.3564    -0.6676
   65.4649  -213.1750  1876.8803     0.3178    -0.9300    -0.1846    -0.8688    -0.3636     0.3360    -0.3796     0.0536    -0.9236
   65.5289  -213.3626  1876.8431     0.3169    -0.9304    -0.1844    -0.9354    -0.3387     0.1018    -0.1572     0.1402    -0.9776
   65.5931  -213.5514  1876.8057     0.3160    -0.9307    -0.1843    -0.9487    -0.3113    -0.0548    -0.0064     0.1922    -0.9813
   65.6574  -213.7413  1876.7681     0.3141    -0.9313    -0.1843    -0.9433    -0.3281     0.0499    -0.1069     0.1582    -0.9816
   65.7215  -213.9320  1876.7304     0.3126    -0.9319    -0.1841    -0.6817    -0.3550     0.6397    -0.6615    -0.0745    -0.7462
   65.7855  -214.1233  1876.6926     0.3105    -0.9325    -0.1846    -0.9106    -0.2361    -0.3391     0.2726     0.2734    -0.9225
   65.8490  -214.3150  1876.6546     0.3079    -0.9333    -0.1849    -0.7979    -0.3592     0.4841    -0.5182    -0.0015    -0.8553
   65.9121  -214.5070  1876.6166     0.3054    -0.9341    -0.1850    -0.9231    -0.2427    -0.2983     0.2337     0.2619    -0.9364
   65.9744  -214.6989  1876.5785     0.3013    -0.9352    -0.1860    -0.9476    -0.2720    -0.1672     0.1058     0.2267    -0.9682
   66.0357  -214.8906  1876.5403     0.2974    -0.9363    -0.1870    -0.9211    -0.2299    -0.3142     0.2512     0.2657    -0.9308
   66.0960  -215.0818  1876.5020     0.2930    -0.9373    -0.1885    -0.9223    -0.2252    -0.3141     0.2520     0.2659    -0.9305
   66.1550  -215.2724  1876.4635     0.2878    -0.9385    -0.1905    -0.8944    -0.1923    -0.4038     0.3423     0.2866    -0.8948
   66.2126  -215.4622  1876.4248     0.2818    -0.9400    -0.1924    -0.9465    -0.2395    -0.2164     0.1573     0.2431    -0.9572
   66.2685  -215.6511  1876.3859     0.2750    -0.9413    -0.1956    -0.8116    -0.1183    -0.5721     0.5154     0.3160    -0.7966
   66.3227  -215.8391  1876.3465     0.2680    -0.9427    -0.1988    -0.9470    -0.2198    -0.2345     0.1773     0.2511    -0.9516
   66.3751  -216.0262  1876.3068     0.2603    -0.9441    -0.2021    -0.8535    -0.1272    -0.5054     0.4515     0.3040    -0.8389
   66.4256  -216.2124  1876.2665     0.2520    -0.9453    -0.2069    -0.8628    -0.1227    -0.4904     0.4382     0.3021    -0.8466
   66.4741  -216.3977  1876.2255     0.2431    -0.9466    -0.2117    -0.8857    -0.1276    -0.4464     0.3955     0.2960    -0.8695
   66.5206  -216.5824  1876.1838     0.2340    -0.9480    -0.2159    -0.9116    -0.1367    -0.3876     0.3379     0.2875    -0.8962
   66.5651  -216.7665  1876.1414     0.2244    -0.9490    -0.2216    -0.8008    -0.0500    -0.5969     0.5553     0.3114    -0.7711
   66.6076  -216.9502  1876.0979     0.2152    -0.9497    -0.2274    -0.8962    -0.0995    -0.4323     0.3879     0.2968    -0.8726
   66.6483  -217.1338  1876.0535     0.2057    -0.9506    -0.2325    -0.8580    -0.0609    -0.5100     0.4706     0.3044    -0.8281
   66.6871  -217.3175  1876.0080     0.1963    -0.9511    -0.2384    -0.8379    -0.0365    -0.5446     0.5093     0.3066    -0.8041
   66.7242  -217.5014  1875.9614     0.1872    -0.9516    -0.2438    -0.8723    -0.0469    -0.4867     0.4517     0.3038    -0.8389
   66.7596  -217.6859  1875.9136     0.1783    -0.9519    -0.2494    -0.8181    -0.0026    -0.5751     0.5467     0.3065    -0.7792
   66.7935  -217.8710  1875.8646     0.1704    -0.9520    -0.2544    -0.8676    -0.0225    -0.4967     0.4671     0.3054    -0.8298
   66.8260  -218.0570  1875.8144     0.1623    -0.9520    -0.2597    -0.8106     0.0215    -0.5853     0.5627     0.3055    -0.7681
   66.8571  -218.2439  1875.7629     0.1547    -0.9519    -0.2646    -0.8720    -0.0057    -0.4895     0.4644     0.3064    -0.8309
   66.8870  -218.4320  1875.7102     0.1480    -0.9517    -0.2689    -0.8073     0.0408    -0.5887     0.5713     0.3042    -0.7623
   66.9158  -218.6212  1875.6563     0.1419    -0.9515    -0.2731    -0.8450     0.0273    -0.5341     0.5157     0.3065    -0.8001
   66.9436  -218.8115  1875.6013     0.1360    -0.9512    -0.2769    -0.8256     0.0457    -0.5624     0.5476     0.3051    -0.7791
   66.9704  -219.0029  1875.5452     0.1304    -0.9510    -0.2804    -0.8714     0.0249    -0.4899     0.4728     0.3083    -0.8255
   66.9963  -219.1953  1875.4881     0.1258    -0.9505    -0.2842    -0.6610     0.1333    -0.7384     0.7397     0.2807    -0.6115
   67.0214  -219.3885  1875.4299     0.1209    -0.9500    -0.2880    -0.8762     0.0343    -0.4807     0.4665     0.3105    -0.8282
   67.0456  -219.5823  1875.3708     0.1169    -0.9495    -0.2913    -0.5610     0.1789    -0.8083     0.8195     0.2579    -0.5117
   67.0692  -219.7766  1875.3108     0.1133    -0.9488    -0.2950    -0.7679     0.1047    -0.6319     0.6304     0.2981    -0.7167
   67.0920  -219.9711  1875.2499     0.1093    -0.9480    -0.2990    -0.6131     0.1725    -0.7709     0.7824     0.2676    -0.5624
   67.1141  -220.1656  1875.1881     0.1061    -0.9470    -0.3031    -0.5939     0.1841    -0.7832     0.7975     0.2631    -0.5429
