Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   50.2852  -185.5188  1747.9024    -0.8798    -0.1039     0.4639     0.3338    -0.8299     0.4470     0.3386     0.5481     0.7648
   50.1138  -185.5416  1747.9946    -0.8695    -0.1287     0.4769     0.3574    -0.8304     0.4274     0.3411     0.5421     0.7680
   49.9442  -185.5694  1748.0894    -0.8585    -0.1553     0.4887     0.3483    -0.8760     0.3336     0.3763     0.4566     0.8062
   49.7766  -185.6027  1748.1865    -0.8469    -0.1834     0.4992     0.3754    -0.8710     0.3169     0.3767     0.4558     0.8065
   49.6110  -185.6417  1748.2858    -0.8341    -0.2133     0.5088     0.3805    -0.8902     0.2506     0.3995     0.4026     0.8236
   49.4475  -185.6869  1748.3872    -0.8205    -0.2435     0.5171     0.4124    -0.8786     0.2407     0.3958     0.4108     0.8214
   49.2861  -185.7382  1748.4905    -0.8063    -0.2745     0.5239     0.4062    -0.9008     0.1531     0.4299     0.3363     0.8379
   49.1270  -185.7961  1748.5954    -0.7913    -0.3061     0.5293     0.4424    -0.8841     0.1502     0.4220     0.3530     0.8351
   48.9700  -185.8604  1748.7019    -0.7759    -0.3360     0.5339     0.4640    -0.8774     0.1222     0.4274     0.3425     0.8367
   48.8153  -185.9311  1748.8098    -0.7602    -0.3656     0.5371     0.4692    -0.8807     0.0646     0.4494     0.3011     0.8411
   48.6628  -186.0081  1748.9188    -0.7447    -0.3943     0.5384     0.4780    -0.8782     0.0180     0.4657     0.2708     0.8425
   48.5125  -186.0913  1749.0287    -0.7293    -0.4208     0.5395     0.5314    -0.8451     0.0592     0.4310     0.3298     0.8399
   48.3644  -186.1801  1749.1395    -0.7145    -0.4446     0.5402     0.5196    -0.8543    -0.0159     0.4685     0.2693     0.8414
   48.2183  -186.2743  1749.2510    -0.7004    -0.4673     0.5396     0.5396    -0.8415    -0.0284     0.4673     0.2712     0.8415
   48.0743  -186.3734  1749.3629    -0.6876    -0.4868     0.5386     0.5500    -0.8336    -0.0513     0.4740     0.2609     0.8410
   47.9321  -186.4767  1749.4751    -0.6762    -0.5038     0.5375     0.5630    -0.8240    -0.0641     0.4752     0.2592     0.8409
   47.7917  -186.5837  1749.5874    -0.6664    -0.5183     0.5360     0.5549    -0.8249    -0.1078     0.4980     0.2256     0.8373
   47.6528  -186.6936  1749.6997    -0.6583    -0.5293     0.5352     0.6311    -0.7756     0.0091     0.4103     0.3438     0.8447
   47.5154  -186.8056  1749.8119    -0.6522    -0.5381     0.5339     0.4579    -0.8410    -0.2882     0.6041     0.0565     0.7949
   47.3791  -186.9191  1749.9237    -0.6481    -0.5438     0.5332     0.7328    -0.6360     0.2420     0.2075     0.5476     0.8106
   47.2439  -187.0331  1750.0352    -0.6459    -0.5466     0.5329     0.1563    -0.7780    -0.6085     0.7473    -0.3098     0.5879
   47.1094  -187.1470  1750.1461    -0.6461    -0.5466     0.5327    -0.3296     0.8294     0.4511    -0.6884     0.1159    -0.7160
   46.9754  -187.2599  1750.2565    -0.6483    -0.5435     0.5332    -0.6784     0.7303    -0.0805    -0.3456    -0.4139    -0.8422
   46.8416  -187.3712  1750.3662    -0.6528    -0.5378     0.5336    -0.5674     0.8138     0.1260    -0.5020    -0.2205    -0.8363
   46.7079  -187.4800  1750.4751    -0.6590    -0.5292     0.5346    -0.5914     0.8037     0.0666    -0.4648    -0.2723    -0.8425
   46.5739  -187.5859  1750.5833    -0.6669    -0.5177     0.5359    -0.5470     0.8285     0.1197    -0.5060    -0.2134    -0.8357
   46.4395  -187.6881  1750.6907    -0.6767    -0.5034     0.5373    -0.5766     0.8161     0.0384    -0.4578    -0.2838    -0.8425
   46.3043  -187.7863  1750.7973    -0.6876    -0.4870     0.5386    -0.5289     0.8441     0.0882    -0.4975    -0.2242    -0.8380
   46.1682  -187.8801  1750.9032    -0.6992    -0.4681     0.5403    -0.5161     0.8535     0.0715    -0.4946    -0.2289    -0.8384
   46.0310  -187.9691  1751.0084    -0.7121    -0.4470     0.5415    -0.5196     0.8542     0.0218    -0.4723    -0.2658    -0.8404
   45.8924  -188.0532  1751.1129    -0.7249    -0.4250     0.5421    -0.4895     0.8715     0.0287    -0.4846    -0.2446    -0.8398
   45.7524  -188.1324  1751.2168    -0.7373    -0.4017     0.5432    -0.4499     0.8917     0.0488    -0.5039    -0.2084    -0.8382
   45.6108  -188.2066  1751.3203    -0.7497    -0.3776     0.5434    -0.4680     0.8831    -0.0320    -0.4678    -0.2783    -0.8389
   45.4675  -188.2760  1751.4233    -0.7612    -0.3544     0.5431    -0.4165     0.9091     0.0093    -0.4970    -0.2191    -0.8396
   45.3224  -188.3409  1751.5261    -0.7717    -0.3313     0.5429    -0.4100     0.9117    -0.0265    -0.4861    -0.2431    -0.8394
   45.1755  -188.4015  1751.6287    -0.7812    -0.3101     0.5418    -0.4057     0.9118    -0.0630    -0.4745    -0.2690    -0.8381
   45.0268  -188.4584  1751.7312    -0.7893    -0.2907     0.5409    -0.3641     0.9308    -0.0310    -0.4944    -0.2214    -0.8405
   44.8763  -188.5119  1751.8338    -0.7959    -0.2740     0.5400    -0.3699     0.9260    -0.0753    -0.4794    -0.2597    -0.8383
   44.7241  -188.5628  1751.9366    -0.8013    -0.2601     0.5388    -0.3578     0.9301    -0.0833    -0.4794    -0.2595    -0.8383
   44.5702  -188.6114  1752.0397    -0.8054    -0.2484     0.5381    -0.2922     0.9564     0.0041    -0.5157    -0.1540    -0.8428
   44.4148  -188.6585  1752.1433    -0.8081    -0.2414     0.5373    -0.4504     0.8411    -0.2996    -0.3796    -0.4841    -0.7884
   44.2580  -188.7048  1752.2473    -0.8101    -0.2366     0.5365    -0.2542     0.9662     0.0422    -0.5284    -0.1022    -0.8428
   44.0998  -188.7507  1752.3520    -0.8108    -0.2348     0.5362    -0.1649    -0.7873    -0.5941     0.5616    -0.5701     0.5996
   43.9405  -188.7970  1752.4573    -0.8104    -0.2368     0.5358     0.3259    -0.9423     0.0765     0.4868     0.2366     0.8409
   43.7803  -188.8442  1752.5633    -0.8093    -0.2408     0.5358     0.2563    -0.9655    -0.0468     0.5286     0.0995     0.8430
   43.6192  -188.8928  1752.6701    -0.8071    -0.2473     0.5361     0.3440    -0.9350     0.0865     0.4798     0.2542     0.8397
   43.4575  -188.9433  1752.7777    -0.8044    -0.2563     0.5360     0.2469    -0.9648    -0.0908     0.5404     0.0593     0.8393
   43.2953  -188.9961  1752.8859    -0.8014    -0.2665     0.5355     0.3126    -0.9499    -0.0049     0.5099     0.1635     0.8445
   43.1327  -189.0514  1752.9948    -0.7976    -0.2775     0.5356     0.3421    -0.9394     0.0227     0.4968     0.2014     0.8442
   42.9699  -189.1094  1753.1044    -0.7935    -0.2894     0.5354     0.3074    -0.9498    -0.0577     0.5252     0.1188     0.8427
   42.8070  -189.1702  1753.2145    -0.7895    -0.3015     0.5346     0.3167    -0.9462    -0.0660     0.5257     0.1171     0.8425
   42.6442  -189.2338  1753.3249    -0.7856    -0.3136     0.5334     0.2976    -0.9473    -0.1188     0.5425     0.0654     0.8375
   42.4814  -189.3001  1753.4356    -0.7818    -0.3242     0.5326     0.3811    -0.9245    -0.0034     0.4935     0.2003     0.8463
   42.3188  -189.3687  1753.5465    -0.7787    -0.3342     0.5310     0.2021    -0.9348    -0.2921     0.5940    -0.1201     0.7955
   42.1563  -189.4395  1753.6572    -0.7765    -0.3427     0.5288     0.3216    -0.9372    -0.1352     0.5420     0.0651     0.8379
   41.9941  -189.5118  1753.7676    -0.7753    -0.3487     0.5267     0.0301    -0.8532    -0.5207     0.6309    -0.3878     0.6720
   41.8319  -189.5853  1753.8775    -0.7749    -0.3535     0.5239     0.0981    -0.8862    -0.4528     0.6244    -0.2995     0.7214
   41.6699  -189.6594  1753.9867    -0.7763    -0.3549     0.5210    -0.6086     0.2063    -0.7662     0.1645    -0.9118    -0.3761
   41.5080  -189.7332  1754.0948    -0.7788    -0.3541     0.5177    -0.6016     0.1881    -0.7764     0.1775    -0.9161    -0.3595
   41.3460  -189.8063  1754.2018    -0.7840    -0.3492     0.5132    -0.5942     0.6614    -0.4577    -0.1796    -0.6638    -0.7260
   41.2526  -189.8474  1754.2625    -0.7896    -0.3426     0.5090    -0.5763     0.6990    -0.4235    -0.2107    -0.6277    -0.7494

[Main Branch Set] Branch Segment 3:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   41.2526  -189.8474  1754.2625    -0.7848    -0.3472     0.5133    -0.6100     0.5788    -0.5412    -0.1092    -0.7378    -0.6661
   41.0214  -189.9469  1754.4111    -0.7973    -0.3324     0.5038    -0.5393     0.7671    -0.3474    -0.2710    -0.5487    -0.7909
   40.8585  -190.0130  1754.5129    -0.8065    -0.3178     0.4985    -0.4844     0.8387    -0.2490    -0.3390    -0.4423    -0.8303
   40.6952  -190.0752  1754.6126    -0.8173    -0.3000     0.4920    -0.4978     0.7977    -0.3404    -0.2904    -0.5231    -0.8013
   40.5311  -190.1330  1754.7099    -0.8291    -0.2794     0.4844    -0.4470     0.8516    -0.2739    -0.3360    -0.4436    -0.8309
   40.3663  -190.1856  1754.8046    -0.8429    -0.2523     0.4753    -0.4238     0.8554    -0.2977    -0.3315    -0.4523    -0.8280
   40.2451  -190.2198  1754.8718    -0.8555    -0.2260     0.4659    -0.3992     0.8609    -0.3154    -0.3298    -0.4558    -0.8267

[Main Branch Set] Branch Segment 4:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   40.2451  -190.2198  1754.8718    -0.8496    -0.2387     0.4704    -0.4085     0.8619    -0.3003    -0.3337    -0.4473    -0.8298
   40.0337  -190.2730  1754.9855    -0.8694    -0.1940     0.4543    -0.3636     0.8739    -0.3226    -0.3344    -0.4456    -0.8304
   39.8656  -190.3069  1755.0714    -0.8831    -0.1595     0.4413    -0.3286     0.8816    -0.3389    -0.3350    -0.4443    -0.8309
   39.6963  -190.3339  1755.1541    -0.8956    -0.1236     0.4273    -0.2909     0.8895    -0.3524    -0.3365    -0.4399    -0.8326
   39.5257  -190.3537  1755.2335    -0.9074    -0.0853     0.4116    -0.2549     0.8902    -0.3775    -0.3342    -0.4474    -0.8295
   39.3536  -190.3661  1755.3095    -0.9178    -0.0463     0.3943    -0.2201     0.8859    -0.4084    -0.3304    -0.4616    -0.8232
   39.1801  -190.3712  1755.3820    -0.9264    -0.0081     0.3764    -0.1795     0.8883    -0.4226    -0.3310    -0.4591    -0.8244
   39.0052  -190.3692  1755.4511    -0.9332     0.0294     0.3582    -0.1410     0.8869    -0.4400    -0.3306    -0.4611    -0.8235
   38.8288  -190.3602  1755.5168    -0.9386     0.0658     0.3386    -0.1198     0.8583    -0.4990    -0.3235    -0.5089    -0.7977
   38.6510  -190.3445  1755.5789    -0.9425     0.0997     0.3189    -0.0793     0.8604    -0.5034    -0.3245    -0.4998    -0.8030
   38.4719  -190.3226  1755.6376    -0.9450     0.1308     0.2997    -0.0561     0.8382    -0.5425    -0.3222    -0.5295    -0.7847
   38.2915  -190.2949  1755.6929    -0.9467     0.1591     0.2802    -0.0411     0.8029    -0.5947    -0.3196    -0.5745    -0.7536
   38.1099  -190.2620  1755.7448    -0.9476     0.1834     0.2616    -0.0195     0.7841    -0.6203    -0.3189    -0.5929    -0.7395
   37.9272  -190.2246  1755.7935    -0.9481     0.2041     0.2436    -0.0211     0.7244    -0.6891    -0.3172    -0.6585    -0.6825
   37.7435  -190.1833  1755.8389    -0.9488     0.2218     0.2251    -0.0286     0.6490    -0.7603    -0.3147    -0.7278    -0.6094

[Main Branch Set] Branch Segment 5:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   22.6999  -187.4809  1752.2198     0.6810    -0.5788     0.4487     0.6330     0.7732     0.0366    -0.3681     0.2591     0.8929
   22.7856  -187.5531  1752.2761     0.6857    -0.5727     0.4493     0.5868     0.8001     0.1243    -0.4307     0.1784     0.8847
   22.8801  -187.6313  1752.3379     0.6903    -0.5660     0.4507     0.5326     0.8191     0.2130    -0.4898     0.0930     0.8669
   22.9597  -187.6960  1752.3898     0.6948    -0.5592     0.4522     0.5606     0.8150     0.1465    -0.4504     0.1517     0.8798
   23.0512  -187.7688  1752.4492     0.7002    -0.5513     0.4536     0.5514     0.8212     0.1469    -0.4535     0.1472     0.8790
   23.1538  -187.8487  1752.5155     0.7058    -0.5431     0.4548     0.5648     0.8190     0.1014    -0.4276     0.1853     0.8848
   23.2668  -187.9344  1752.5881     0.7125    -0.5326     0.4568     0.4940     0.8431     0.2123    -0.4982     0.0744     0.8639
   23.3896  -188.0247  1752.6666     0.7202    -0.5208     0.4584     0.5791     0.8151     0.0161    -0.3821     0.2539     0.8886
   23.5214  -188.1183  1752.7501     0.7283    -0.5081     0.4598     0.4853     0.8562     0.1774    -0.4838     0.0939     0.8701
   23.6612  -188.2139  1752.8381     0.7371    -0.4931     0.4621     0.5132     0.8533     0.0920    -0.4397     0.1694     0.8820
   23.8084  -188.3100  1752.9299     0.7472    -0.4763     0.4634     0.5208     0.8529     0.0368    -0.4127     0.2139     0.8854
   23.9621  -188.4055  1753.0247     0.7576    -0.4580     0.4650     0.4668     0.8782     0.1044    -0.4561     0.1380     0.8791
   24.1215  -188.4990  1753.1220     0.7689    -0.4373     0.4664     0.4856     0.8740     0.0189    -0.4159     0.2120     0.8844
   24.2858  -188.5894  1753.2210     0.7807    -0.4148     0.4674     0.4416     0.8954     0.0569    -0.4422     0.1620     0.8822
   24.4543  -188.6756  1753.3212     0.7930    -0.3902     0.4680     0.4501     0.8928    -0.0184    -0.4106     0.2252     0.8836
   24.6262  -188.7567  1753.4218     0.8057    -0.3635     0.4677     0.4125     0.9109    -0.0026    -0.4251     0.1951     0.8839
   24.8008  -188.8318  1753.5223     0.8183    -0.3351     0.4670     0.3993     0.9158    -0.0426    -0.4134     0.2213     0.8832
   24.9777  -188.9002  1753.6222     0.8326    -0.3013     0.4647     0.3761     0.9235    -0.0751    -0.4066     0.2373     0.8823
   25.1261  -188.9511  1753.7043     0.8427    -0.2753     0.4628     0.3385     0.9392    -0.0578    -0.4187     0.2053     0.8846
   25.3358  -189.0150  1753.8183     0.8559    -0.2381     0.4590     0.3283     0.9361    -0.1265    -0.3996     0.2590     0.8794
   25.5162  -189.0608  1753.9137     0.8686    -0.2007     0.4530     0.3079     0.9350    -0.1761    -0.3882     0.2924     0.8739
   25.6971  -189.0987  1754.0068     0.8793    -0.1651     0.4467     0.2594     0.9527    -0.1584    -0.3995     0.2551     0.8805
   25.8781  -189.1288  1754.0975     0.8892    -0.1290     0.4389     0.2592     0.9327    -0.2510    -0.3769     0.3369     0.8628
   26.0590  -189.1513  1754.1854     0.8980    -0.0932     0.4300     0.2040     0.9541    -0.2193    -0.3898     0.2847     0.8758
   26.2397  -189.1665  1754.2706     0.9057    -0.0590     0.4198     0.2149     0.9175    -0.3347    -0.3655     0.3934     0.8436
   26.4202  -189.1750  1754.3528     0.9124    -0.0268     0.4084     0.1721     0.9305    -0.3234    -0.3713     0.3654     0.8536
   26.6004  -189.1773  1754.4321     0.9179     0.0029     0.3969     0.1655     0.9061    -0.3893    -0.3608     0.4230     0.8312
   26.7804  -189.1741  1754.5085     0.9228     0.0294     0.3841     0.1685     0.8658    -0.4711    -0.3464     0.4995     0.7941
   26.9602  -189.1661  1754.5819     0.9270     0.0523     0.3714     0.1447     0.8638    -0.4827    -0.3461     0.5012     0.7931
   27.1400  -189.1541  1754.6526     0.9308     0.0709     0.3586     0.1887     0.7469    -0.6376    -0.3131     0.6611     0.6818
   27.3198  -189.1390  1754.7205     0.9343     0.0850     0.3463     0.1786     0.7290    -0.6608    -0.3086     0.6792     0.6659
   27.4998  -189.1216  1754.7860     0.9376     0.0954     0.3345     0.2280     0.5577    -0.7981    -0.2627     0.8245     0.5011
   27.6803  -189.1026  1754.8491     0.9411     0.1013     0.3226     0.2928     0.2331    -0.9273    -0.1691     0.9672     0.1897
   27.8613  -189.0830  1754.9100     0.9446     0.1024     0.3119     0.3183    -0.0529    -0.9465    -0.0804     0.9933    -0.0826
   28.0430  -189.0635  1754.9689     0.9481     0.1003     0.3018     0.3178    -0.3276    -0.8898     0.0096     0.9395    -0.3424
   28.2256  -189.0447  1755.0260     0.9516     0.0946     0.2924     0.2856    -0.6242    -0.7272     0.1137     0.7755    -0.6210
   28.4093  -189.0273  1755.0815     0.9551     0.0854     0.2837     0.2468    -0.7593    -0.6022     0.1640     0.6451    -0.7463
   28.5940  -189.0119  1755.1355     0.9583     0.0738     0.2760     0.2014    -0.8597    -0.4694     0.2027     0.5054    -0.8388
   28.7800  -188.9989  1755.1883     0.9613     0.0600     0.2688     0.1784    -0.8793    -0.4417     0.2099     0.4725    -0.8560
   28.9673  -188.9887  1755.2399     0.9641     0.0449     0.2619     0.1457    -0.9136    -0.3797     0.2222     0.4042    -0.8873
   29.1560  -188.9815  1755.2905     0.9663     0.0284     0.2559     0.1073    -0.9478    -0.3002     0.2340     0.3175    -0.9189
   29.3459  -188.9776  1755.3402     0.9681     0.0117     0.2504     0.0945    -0.9423    -0.3211     0.2322     0.3346    -0.9133
   29.5372  -188.9769  1755.3891     0.9696    -0.0051     0.2447     0.0759    -0.9443    -0.3202     0.2327     0.3290    -0.9152
   29.7297  -188.9796  1755.4371     0.9707    -0.0216     0.2394     0.0504    -0.9556    -0.2905     0.2350     0.2940    -0.9265
   29.9234  -188.9854  1755.4844     0.9713    -0.0366     0.2349     0.0332    -0.9575    -0.2865     0.2354     0.2860    -0.9289
   30.1182  -188.9942  1755.5310     0.9719    -0.0510     0.2298     0.0402    -0.9259    -0.3757     0.2319     0.3744    -0.8978
   30.3138  -189.0058  1755.5767     0.9723    -0.0640     0.2246     0.0237    -0.9298    -0.3672     0.2323     0.3623    -0.9026
   30.5103  -189.0199  1755.6216     0.9726    -0.0754     0.2198     0.0224    -0.9110    -0.4117     0.2313     0.4054    -0.8844
   30.7073  -189.0362  1755.6656     0.9730    -0.0852     0.2147     0.0389    -0.8558    -0.5158     0.2277     0.5102    -0.8294
   30.9048  -189.0543  1755.7086     0.9735    -0.0929     0.2088     0.0801    -0.7170    -0.6925     0.2141     0.6909    -0.6905
   31.1025  -189.0738  1755.7504     0.9741    -0.0990     0.2033     0.0552    -0.7679    -0.6381     0.2193     0.6328    -0.7426
   31.3003  -189.0944  1755.7911     0.9749    -0.1038     0.1971     0.1261    -0.4721    -0.8725     0.1836     0.8754    -0.4472
   31.4980  -189.1158  1755.8303     0.9759    -0.1069     0.1901     0.1515    -0.2948    -0.9435     0.1569     0.9496    -0.2715
   31.6955  -189.1376  1755.8681     0.9770    -0.1086     0.1835     0.1614    -0.1857    -0.9693     0.1393     0.9766    -0.1640
   31.8925  -189.1596  1755.9043     0.9783    -0.1097     0.1757     0.1635    -0.1116    -0.9802     0.1272     0.9877    -0.0913
   32.0890  -189.1816  1755.9387     0.9799    -0.1089     0.1671     0.1910     0.2714    -0.9433     0.0574     0.9563     0.2867
   32.2848  -189.2032  1755.9712     0.9814    -0.1080     0.1587     0.1497    -0.0870    -0.9849     0.1202     0.9903    -0.0692
   32.4799  -189.2246  1756.0018     0.9831    -0.1068     0.1487     0.1706     0.2392    -0.9559     0.0666     0.9651     0.2534
   32.6742  -189.2455  1756.0301     0.9847    -0.1053     0.1385     0.1397     0.0041    -0.9902     0.1037     0.9944     0.0187
   32.8676  -189.2661  1756.0563     0.9863    -0.1042     0.1279     0.1441     0.1664    -0.9755     0.0804     0.9805     0.1791
   33.0602  -189.2863  1756.0801     0.9878    -0.1032     0.1165     0.1172     0.0013    -0.9931     0.1023     0.9947     0.0134
   33.2518  -189.3063  1756.1016     0.9891    -0.1032     0.1050     0.1048    -0.0066    -0.9945     0.1033     0.9946     0.0043
   33.4427  -189.3263  1756.1206     0.9903    -0.1046     0.0920     0.0694    -0.2016    -0.9770     0.1208     0.9739    -0.1924
   33.6327  -189.3466  1756.1370     0.9911    -0.1069     0.0792     0.0620    -0.1553    -0.9859     0.1177     0.9821    -0.1472
   33.8220  -189.3673  1756.1509     0.9917    -0.1104     0.0662     0.0253    -0.3369    -0.9412     0.1262     0.9351    -0.3313
   34.0107  -189.3888  1756.1622     0.9919    -0.1158     0.0526     0.0006    -0.4093    -0.9124     0.1272     0.9050    -0.4060
   34.1988  -189.4114  1756.1709     0.9917    -0.1228     0.0391    -0.0281    -0.5016    -0.8646     0.1258     0.8563    -0.5009
   34.3864  -189.4354  1756.1770     0.9911    -0.1309     0.0254    -0.0460    -0.5146    -0.8562     0.1251     0.8474    -0.5161
   34.5736  -189.4610  1756.1805     0.9900    -0.1405     0.0116    -0.0787    -0.6192    -0.7813     0.1170     0.7726    -0.6240
   34.7606  -189.4886  1756.1814     0.9884    -0.1516    -0.0021    -0.0988    -0.6332    -0.7676     0.1150     0.7590    -0.6409
   34.9474  -189.5184  1756.1797     0.9864    -0.1637    -0.0158    -0.1242    -0.6783    -0.7242     0.1078     0.7163    -0.6894
   35.1341  -189.5506  1756.1754     0.9839    -0.1760    -0.0296    -0.1376    -0.6428    -0.7536     0.1136     0.7455    -0.6567
   35.3207  -189.5852  1756.1685     0.9811    -0.1886    -0.0428    -0.1678    -0.7199    -0.6735     0.0962     0.6680    -0.7379
   35.5074  -189.6224  1756.1591     0.9779    -0.2015    -0.0560    -0.1770    -0.6549    -0.7347     0.1114     0.7284    -0.6761
   35.6941  -189.6621  1756.1471     0.9744    -0.2137    -0.0695    -0.1971    -0.6643    -0.7210     0.1079     0.7162    -0.6895
   35.8809  -189.7043  1756.1325     0.9708    -0.2255    -0.0824    -0.2141    -0.6579    -0.7220     0.1086     0.7185    -0.6869
   36.0678  -189.7488  1756.1154     0.9672    -0.2355    -0.0951    -0.2113    -0.5385    -0.8157     0.1409     0.8090    -0.5706
   36.2547  -189.7952  1756.0957     0.9637    -0.2438    -0.1085    -0.2187    -0.4888    -0.8445     0.1528     0.8376    -0.5244
   36.4417  -189.8433  1756.0733     0.9603    -0.2508    -0.1218    -0.2211    -0.4191    -0.8806     0.1698     0.8726    -0.4579
   36.6286  -189.8927  1756.0483     0.9573    -0.2556    -0.1348    -0.2012    -0.2546    -0.9459     0.2075     0.9326    -0.2952
   36.8153  -189.9428  1756.0206     0.9549    -0.2566    -0.1494    -0.1292     0.0939    -0.9872     0.2674     0.9619     0.0565
   37.0019  -189.9931  1755.9900     0.9522    -0.2587    -0.1624    -0.2725    -0.4793    -0.8343     0.1380     0.8387    -0.5268
   37.1881  -190.0430  1755.9567     0.9525    -0.2451    -0.1809     0.0784     0.7712    -0.6317     0.2943     0.5875     0.7538
   37.3739  -190.0918  1755.9205     0.9442    -0.2758    -0.1802    -0.2191    -0.9341     0.2820    -0.2461    -0.2268    -0.9423
   37.5591  -190.1388  1755.8812     0.9590    -0.1343    -0.2496     0.0312     0.9254    -0.3778     0.2817     0.3545     0.8916
   37.7435  -190.1833  1755.8389     0.7221    -0.6916     0.0134    -0.6298    -0.6493     0.4264    -0.2862    -0.3163    -0.9045
   37.7862  -190.4046  1755.9004     0.2801    -0.9372     0.2080     0.8953     0.1768    -0.4090     0.3465     0.3007     0.8885
   37.8603  -190.5375  1755.9162     0.5954    -0.8027     0.0339     0.6917     0.4906    -0.5299     0.4087     0.3389     0.8474
   37.9490  -190.6449  1755.9167     0.6824    -0.7304    -0.0300     0.6371     0.6144    -0.4655     0.3584     0.2985     0.8846
   38.0529  -190.7441  1755.9082     0.7487    -0.6582    -0.0787     0.5868     0.7134    -0.3831     0.3083     0.2407     0.9203
   38.1819  -190.8536  1755.8939     0.7638    -0.6400    -0.0839    -0.3328    -0.5018     0.7984    -0.5531    -0.5819    -0.5963
   38.3261  -190.9752  1755.8791     0.7627    -0.6424    -0.0745     0.6212     0.6957     0.3606    -0.1798    -0.3214     0.9297
   38.4830  -191.1063  1755.8643     0.7674    -0.6375    -0.0691     0.3034     0.2661     0.9149    -0.5649    -0.7230     0.3976
   38.6501  -191.2446  1755.8501     0.7701    -0.6349    -0.0620     0.4159     0.4260     0.8034    -0.4836    -0.6446     0.5921
   38.8246  -191.3878  1755.8368     0.7733    -0.6317    -0.0553     0.3584     0.3635     0.8599    -0.5231    -0.6848     0.5074
   39.0041  -191.5337  1755.8249     0.7767    -0.6281    -0.0476     0.3912     0.4218     0.8180    -0.4937    -0.6539     0.5733
   39.1862  -191.6802  1755.8146     0.7800    -0.6245    -0.0408     0.3883     0.4318     0.8141    -0.4908    -0.6508     0.5793
   39.3688  -191.8258  1755.8058     0.7826    -0.6216    -0.0345     0.3207     0.3551     0.8781    -0.5336    -0.6983     0.4772
   39.5498  -191.9691  1755.7985     0.7845    -0.6194    -0.0292     0.3231     0.3682     0.8718    -0.5293    -0.6934     0.4890
   39.7277  -192.1092  1755.7923     0.7862    -0.6174    -0.0258     0.4586     0.5550     0.6940    -0.4142    -0.5575     0.7195
   39.9013  -192.2453  1755.7868     0.7869    -0.6166    -0.0246    -0.5347    -0.6614    -0.5260     0.3081     0.4271    -0.8501
   40.0696  -192.3773  1755.7814     0.7862    -0.6174    -0.0263    -0.3018    -0.3464    -0.8882     0.5393     0.7063    -0.4587
   40.2322  -192.5053  1755.7755     0.7844    -0.6194    -0.0313    -0.3210    -0.3622    -0.8751     0.5307     0.6965    -0.4830
   40.3887  -192.6295  1755.7684     0.7808    -0.6235    -0.0406    -0.3455    -0.3767    -0.8595     0.5206     0.6851    -0.5095
   40.5394  -192.7507  1755.7593     0.7758    -0.6286    -0.0541    -0.3114    -0.3069    -0.8994     0.5487     0.7146    -0.4339
   40.6847  -192.8695  1755.7476     0.7689    -0.6355    -0.0711    -0.3893    -0.3770    -0.8404     0.5073     0.6738    -0.5373
   40.8252  -192.9870  1755.7327     0.7603    -0.6431    -0.0918    -0.3387    -0.2718    -0.9008     0.5543     0.7159    -0.4244
   40.9619  -193.1040  1755.7140     0.7506    -0.6506    -0.1152    -0.3907    -0.2965    -0.8714     0.5328     0.6991    -0.4768
   41.0955  -193.2213  1755.6912     0.7401    -0.6579    -0.1393    -0.3778    -0.2354    -0.8955     0.5563     0.7154    -0.4228
   41.2273  -193.3399  1755.6641     0.7292    -0.6647    -0.1626    -0.4413    -0.2752    -0.8541     0.5230     0.6946    -0.4940
   41.3581  -193.4605  1755.6328     0.7195    -0.6698    -0.1835    -0.3732    -0.1501    -0.9155     0.5857     0.7272    -0.3580
   41.4892  -193.5835  1755.5975     0.7119    -0.6729    -0.2013    -0.4061    -0.1605    -0.8996     0.5730     0.7221    -0.3875
   41.6213  -193.7092  1755.5586     0.7054    -0.6753    -0.2152    -0.4221    -0.1563    -0.8930     0.5694     0.7208    -0.3953
   41.7552  -193.8379  1755.5166     0.7016    -0.6760    -0.2253    -0.2272     0.0874    -0.9699     0.6754     0.7317    -0.0922
   41.8916  -193.9694  1755.4722     0.7005    -0.6756    -0.2297    -0.4107    -0.1185    -0.9040     0.5836     0.7277    -0.3605
   42.0309  -194.1036  1755.4265     0.7017    -0.6743    -0.2300     0.6914     0.7224    -0.0087     0.1720    -0.1530     0.9731
