Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
    8.3884  -218.6140  1789.8629     0.6671     0.6624     0.3408    -0.7155     0.6972     0.0455    -0.2075    -0.2742     0.9390
    8.7771  -218.2101  1790.0665     0.6382     0.6901     0.3413    -0.7252     0.6877    -0.0343    -0.2584    -0.2257     0.9393
    9.1595  -217.7848  1790.2736     0.6213     0.7063     0.3393    -0.6858     0.6996    -0.2004    -0.3789    -0.1082     0.9191
    9.5414  -217.3463  1790.4821     0.6171     0.7118     0.3355     0.3246     0.1582    -0.9325    -0.7169     0.6843    -0.1334
    9.9268  -216.9036  1790.6891     0.6228     0.7098     0.3291     0.7186    -0.3526    -0.5994    -0.3094     0.6098    -0.7297
   10.3170  -216.4643  1790.8906     0.6341     0.7044     0.3190     0.6897    -0.3287    -0.6452    -0.3496     0.6292    -0.6942
   10.7104  -216.0328  1791.0823     0.6457     0.7006     0.3037     0.4817    -0.0651    -0.8739    -0.5925     0.7106    -0.3795
   11.1032  -215.6087  1791.2597     0.6524     0.7035     0.2818     0.1253     0.2666    -0.9556    -0.7474     0.6588     0.0857
   11.4906  -215.1879  1791.4188     0.6510     0.7157     0.2528    -0.1649     0.4585    -0.8733    -0.7409     0.5268     0.4165
   11.8689  -214.7632  1791.5567     0.6401     0.7369     0.2173    -0.3262     0.5167    -0.7916    -0.6956     0.4358     0.5711
   12.2363  -214.3268  1791.6718     0.6215     0.7629     0.1778    -0.4015     0.5051    -0.7640    -0.6727     0.4034     0.6203
   12.5938  -213.8730  1791.7642     0.6007     0.7874     0.1385    -0.4175     0.4567    -0.7856    -0.6818     0.4141     0.6030
   12.9454  -213.3997  1791.8356     0.5848     0.8046     0.1029    -0.3059     0.3362    -0.8907    -0.7513     0.4894     0.4427
   13.2974  -212.9097  1791.8886     0.5797     0.8115     0.0734     0.0577     0.0490    -0.9971    -0.8128     0.5823    -0.0184
   13.6566  -212.4104  1791.9264     0.5884     0.8070     0.0503     0.5740    -0.3731    -0.7289    -0.5694     0.4577    -0.6828
   14.0292  -211.9123  1791.9518     0.6106     0.7913     0.0320     0.7266    -0.5436    -0.4202    -0.3151     0.2798    -0.9069
   14.4194  -211.4268  1791.9667     0.6434     0.7654     0.0160     0.7311    -0.6081    -0.3094    -0.2271     0.2107    -0.9508
   14.8288  -210.9637  1791.9715     0.6815     0.7318    -0.0008     0.6940    -0.6466    -0.3168    -0.2324     0.2153    -0.9485
   15.2559  -210.5286  1791.9652     0.7188     0.6949    -0.0206     0.6352    -0.6685    -0.3867    -0.2824     0.2649    -0.9220
   15.6969  -210.1222  1791.9457     0.7494     0.6605    -0.0456     0.5210    -0.6309    -0.5749    -0.4085     0.4071    -0.8169
   16.1466  -209.7395  1791.9098     0.7687     0.6351    -0.0766     0.3151    -0.4802    -0.8186    -0.5567     0.6051    -0.5692
   16.5997  -209.3713  1791.8546     0.7740     0.6231    -0.1124    -0.0559    -0.1095    -0.9924    -0.6307     0.7744    -0.0499
   17.0512  -209.0060  1791.7776     0.7649     0.6263    -0.1504    -0.3784     0.2481    -0.8918    -0.5212     0.7390     0.4268
   17.4970  -208.6321  1791.6778     0.7435     0.6420    -0.1874    -0.5446     0.4186    -0.7267    -0.3881     0.6424     0.6609
   17.9339  -208.2406  1791.5552     0.7135     0.6650    -0.2206    -0.6400     0.4905    -0.5914    -0.2850     0.5632     0.7756
   18.3595  -207.8267  1791.4115     0.6796     0.6900    -0.2491    -0.6925     0.4914    -0.5281    -0.2420     0.5314     0.8118
   18.7710  -207.3907  1791.2488     0.6455     0.7129    -0.2739    -0.7277     0.4651    -0.5041    -0.2320     0.5248     0.8190
   19.1660  -206.9374  1791.0698     0.6145     0.7311    -0.2966    -0.7303     0.3848    -0.5645    -0.2986     0.5634     0.7703
   19.5423  -206.4754  1790.8768     0.5878     0.7430    -0.3202    -0.6804     0.2398    -0.6925    -0.4377     0.6249     0.6465
   19.8985  -206.0148  1790.6711     0.5670     0.7473    -0.3466    -0.5229     0.0013    -0.8524    -0.6365     0.6645     0.3915
   20.2360  -205.5654  1790.4532     0.5541     0.7419    -0.3774    -0.2370    -0.2940    -0.9259    -0.7980     0.6026     0.0130
   20.5590  -205.1356  1790.2223     0.5519     0.7249    -0.4123     0.0888    -0.5427    -0.8352    -0.8292     0.4243    -0.3639
   20.8763  -204.7303  1789.9771     0.5637     0.6942    -0.4476     0.3563    -0.6932    -0.6265    -0.7452     0.1937    -0.6381
   21.2000  -204.3519  1789.7167     0.5907     0.6503    -0.4777     0.5179    -0.7596    -0.3935    -0.6187    -0.0150    -0.7854
   21.5444  -203.9996  1789.4408     0.6307     0.5960    -0.4969     0.6085    -0.7773    -0.1599    -0.4815    -0.2015    -0.8529
   21.9235  -203.6714  1789.1509     0.6783     0.5373    -0.5013     0.6408    -0.7664     0.0457    -0.3596    -0.3522    -0.8641
   22.3476  -203.3646  1788.8506     0.7261     0.4806    -0.4918     0.6352    -0.7427     0.2120    -0.2634    -0.4663    -0.8445
   22.8199  -203.0776  1788.5458     0.7688     0.4305    -0.4728     0.6122    -0.7091     0.3497    -0.1847    -0.5584    -0.8088
   23.3336  -202.8105  1788.2448     0.8038     0.3898    -0.4494     0.5817    -0.6730     0.4569    -0.1243    -0.6286    -0.7677
   23.8709  -202.5654  1787.9575     0.8311     0.3578    -0.4257     0.5495    -0.6462     0.5297    -0.0855    -0.6741    -0.7337
   24.4036  -202.3469  1787.6950     0.8516     0.3338    -0.4042     0.5221    -0.6097     0.5964    -0.0474    -0.7189    -0.6935
   24.8963  -202.1607  1787.4684     0.8664     0.3162    -0.3864     0.4983    -0.5961     0.6296    -0.0313    -0.7381    -0.6740
   25.3104  -202.0135  1787.2881     0.8767     0.3039    -0.3728     0.4808    -0.5730     0.6637    -0.0120    -0.7611    -0.6485
   25.6886  -201.8851  1787.1305     0.8847     0.2945    -0.3614     0.4661    -0.5427     0.6988     0.0096    -0.7866    -0.6174

[Main Branch Set] Branch Segment 3:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
  -17.0607  -244.4724  1834.3211     0.2191    -0.9523    -0.2124     0.9429     0.1507     0.2970    -0.2509    -0.2654     0.9309
  -16.7591  -245.1524  1834.2055     0.5349    -0.8381    -0.1069     0.8297     0.4972     0.2539    -0.1597    -0.2245     0.9613
  -16.4317  -245.6096  1834.1502     0.6018    -0.7923    -0.1005     0.1241     0.2171    -0.9682     0.7889     0.5702     0.2290
  -16.0035  -246.1655  1834.0650     0.6184    -0.7735    -0.1389     0.6394     0.5980    -0.4834     0.4570     0.2101     0.8643
  -15.5369  -246.7141  1833.9457     0.6573    -0.7278    -0.1956     0.3148     0.5009    -0.8062     0.6848     0.4683     0.5584
  -15.0960  -247.1755  1833.7853     0.6792    -0.6685    -0.3031     0.0490     0.4534    -0.8900     0.7323     0.5896     0.3407
  -14.7345  -247.5158  1833.5753     0.6434    -0.5825    -0.4967    -0.3244     0.3802    -0.8661     0.6934     0.7184     0.0557
  -14.4856  -247.7476  1833.3072     0.4634    -0.4748    -0.7482    -0.6976     0.3252    -0.6384     0.5464     0.8178    -0.1805
  -14.3566  -247.9137  1832.9757     0.1887    -0.3775    -0.9066    -0.9334     0.2180    -0.2851     0.3052     0.9000    -0.3112
  -14.3293  -248.0629  1832.5809    -0.0288    -0.3385    -0.9405    -0.9994    -0.0058     0.0327    -0.0165     0.9409    -0.3382
  -14.3669  -248.2283  1832.1287    -0.1078    -0.3478    -0.9313    -0.7942    -0.5333     0.2911    -0.5980     0.7711    -0.2188
  -14.4245  -248.4183  1831.6303    -0.0955    -0.3581    -0.9288     0.9947    -0.0695    -0.0755    -0.0375    -0.9311     0.3629
  -14.4609  -248.6213  1831.0995    -0.0258    -0.3510    -0.9360     0.9746     0.1995    -0.1017     0.2224    -0.9149     0.3370
  -14.4476  -248.8199  1830.5505     0.0741    -0.3271    -0.9421     0.9649     0.2623    -0.0152     0.2521    -0.9079     0.3350
  -14.3726  -249.0057  1829.9960     0.1788    -0.3057    -0.9352     0.9812     0.1259     0.1464     0.0730    -0.9438     0.3224
  -14.2385  -249.1872  1829.4470     0.2694    -0.3122    -0.9110     0.8863    -0.2896     0.3613    -0.3767    -0.9048     0.1987
  -14.0553  -249.3858  1828.9139     0.3401    -0.3589    -0.8692     0.5827    -0.6451     0.4943    -0.7381    -0.6746    -0.0102
  -13.8328  -249.6240  1828.4077     0.3975    -0.4346    -0.8081     0.4387    -0.6835     0.5834    -0.8059    -0.5864    -0.0810
  -13.5742  -249.9114  1827.9406     0.4567    -0.5096    -0.7292     0.5107    -0.5210     0.6839    -0.7284    -0.6848     0.0224
  -13.2746  -250.2367  1827.5245     0.5336    -0.5540    -0.6390     0.6771    -0.1729     0.7153    -0.5067    -0.8144     0.2829
  -12.9244  -250.5713  1827.1685     0.6346    -0.5491    -0.5438     0.7366     0.2169     0.6406    -0.2338    -0.8071     0.5422
  -12.5161  -250.8819  1826.8752     0.7459    -0.4931    -0.4478     0.6623     0.4785     0.5765    -0.0700    -0.7266     0.6835
  -12.0500  -251.1470  1826.6390     0.8377    -0.4099    -0.3608     0.5461     0.6226     0.5605    -0.0051    -0.6666     0.7454
  -11.5384  -251.3677  1826.4460     0.8892    -0.3462    -0.2992     0.4545     0.5933     0.6644    -0.0525    -0.7268     0.6849
  -11.0032  -251.5692  1826.2774     0.8995    -0.3415    -0.2724    -0.2745    -0.9270     0.2556    -0.3398    -0.1552    -0.9276
  -10.4705  -251.7893  1826.1141     0.8722    -0.4032    -0.2769    -0.4558    -0.8753    -0.1612    -0.1774     0.2669    -0.9473
   -9.9630  -252.0613  1825.9417     0.8105    -0.5045    -0.2976    -0.5659    -0.8055    -0.1758    -0.1511     0.3109    -0.9384
   -9.4940  -252.3993  1825.7539     0.7316    -0.6025    -0.3189    -0.6680    -0.7269    -0.1592    -0.1359     0.3295    -0.9343
   -9.0653  -252.7929  1825.5523     0.6642    -0.6686    -0.3344    -0.7410    -0.6478    -0.1767    -0.0985     0.3652    -0.9257
   -8.6708  -253.2148  1825.3431     0.6249    -0.6997    -0.3463    -0.7774    -0.5167    -0.3587     0.0720     0.4933    -0.8668
   -8.3026  -253.6373  1825.1322     0.6068    -0.7094    -0.3585    -0.6664    -0.2082    -0.7159     0.4332     0.6734    -0.5991
   -7.9578  -254.0493  1824.9212     0.5844    -0.7206    -0.3731    -0.8039    -0.4516    -0.3870     0.1104     0.5261    -0.8433
   -7.6421  -254.4641  1824.7064     0.5267    -0.7561    -0.3886    -0.8455    -0.5133    -0.1472    -0.0881     0.4061    -0.9096
   -7.3688  -254.9135  1824.4806     0.4207    -0.8154    -0.3978    -0.8920    -0.4517    -0.0173    -0.1656     0.3621    -0.9173
   -7.1532  -255.4296  1824.2386     0.2878    -0.8731    -0.3935    -0.9357    -0.3439     0.0787    -0.2040     0.3455    -0.9160
   -7.0050  -256.0211  1823.9829     0.1666    -0.9104    -0.3786    -0.9578    -0.2406     0.1572    -0.2342     0.3365    -0.9121
   -6.9227  -256.6569  1823.7274     0.0776    -0.9290    -0.3619    -0.9648    -0.1615     0.2076    -0.2513     0.3330    -0.9088
   -6.8923  -257.2651  1823.4962     0.0186    -0.9372    -0.3482    -0.9648    -0.1082     0.2398    -0.2624     0.3315    -0.9062
   -6.8949  -257.8844  1823.2705    -0.0235    -0.9412    -0.3370    -0.9581    -0.0751     0.2764    -0.2855     0.3294    -0.9000

[Main Branch Set] Branch Segment 4:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   -2.8467  -239.1287  1844.8412    -0.3285     0.8615    -0.3871    -0.4802     0.2006     0.8539     0.8133     0.4664     0.3478
   -3.0129  -238.6966  1844.6510    -0.3356     0.8653    -0.3723    -0.3683     0.2433     0.8973     0.8671     0.4382     0.2370
   -3.1901  -238.2429  1844.4612    -0.3423     0.8707    -0.3532    -0.2790     0.2648     0.9231     0.8972     0.4145     0.1523
   -3.3931  -237.7289  1844.2614    -0.3482     0.8792    -0.3253    -0.1328     0.2972     0.9455     0.9280     0.3724     0.0133
   -3.6001  -237.2040  1844.0794    -0.3487     0.8923    -0.2866     0.0811     0.3334     0.9393     0.9337     0.3043    -0.1886
   -3.7911  -236.7029  1843.9329    -0.3349     0.9116    -0.2382     0.3877     0.3637     0.8470     0.8588     0.1913    -0.4752
   -3.9502  -236.2394  1843.8259    -0.2928     0.9375    -0.1881     0.7319     0.3463     0.5868     0.6153     0.0341    -0.7876
   -4.0673  -235.8062  1843.7485    -0.2139     0.9643    -0.1562     0.9553     0.2399     0.1726     0.2039    -0.1123    -0.9725
   -4.1389  -235.3810  1843.6808    -0.1125     0.9805    -0.1614     0.9651     0.0691    -0.2528    -0.2367    -0.1842    -0.9540
   -4.1675  -234.9361  1843.5993    -0.0197     0.9792    -0.2019     0.8166    -0.1007    -0.5683    -0.5768    -0.1761    -0.7977
   -4.1602  -234.4503  1843.4845     0.0422     0.9655    -0.2568     0.6093    -0.2286    -0.7593    -0.7918    -0.1245    -0.5980
   -4.1271  -233.9193  1843.3276     0.0718     0.9494    -0.3059     0.3025    -0.3130    -0.9003    -0.9504    -0.0279    -0.3096
   -4.0793  -233.3603  1843.1337     0.0912     0.9335    -0.3466     0.5140    -0.3423    -0.7865    -0.8529    -0.1064    -0.5111
   -4.0275  -232.8124  1842.9221     0.0689     0.9288    -0.3642    -0.9975     0.0580    -0.0407    -0.0167     0.3661     0.9304
   -3.9806  -232.3287  1842.7218     0.1542     0.8979    -0.4124     0.8787    -0.3154    -0.3582    -0.4517    -0.3072    -0.8376
   -3.8505  -231.8787  1842.4874     0.3269     0.8187    -0.4721     0.8518    -0.4716    -0.2282    -0.4095    -0.3275    -0.8515
   -3.5303  -231.2543  1842.0977     0.4456     0.7515    -0.4865     0.8866    -0.2950     0.3564     0.1243    -0.5901    -0.7977

