Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   23.2746  -177.0227  1902.8218    -0.5779    -0.0510    -0.8145     0.6623    -0.6124    -0.4316    -0.4768    -0.7889     0.3878
   23.1640  -177.0328  1902.6656    -0.5765    -0.0550    -0.8152     0.1026    -0.9947    -0.0055    -0.8106    -0.0868     0.5791
   23.0536  -177.0439  1902.5094    -0.5759    -0.0610    -0.8152     0.0883    -0.9960     0.0121    -0.8127    -0.0650     0.5790
   22.9431  -177.0562  1902.3531    -0.5767    -0.0674    -0.8142    -0.2910    -0.9143     0.2817    -0.7634     0.3994     0.5077
   22.8321  -177.0698  1902.1967    -0.5775    -0.0742    -0.8130     0.0644    -0.9969     0.0453    -0.8138    -0.0262     0.5805
   22.7206  -177.0848  1902.0399    -0.5785    -0.0812    -0.8116    -0.3169    -0.8945     0.3153    -0.7516     0.4396     0.4917
   22.6084  -177.1011  1901.8828    -0.5792    -0.0866    -0.8106     0.2466    -0.9664    -0.0730    -0.7770    -0.2422     0.5811
   22.4956  -177.1183  1901.7250    -0.5799    -0.0898    -0.8097    -0.6230    -0.5915     0.5118    -0.5249     0.8013     0.2871
   22.3820  -177.1360  1901.5666    -0.5802    -0.0906    -0.8095     0.7639     0.2842    -0.5793     0.2825    -0.9545    -0.0957
   22.2680  -177.1536  1901.4073    -0.5796    -0.0877    -0.8102    -0.1664     0.9860     0.0124     0.7977     0.1420    -0.5860
   22.1536  -177.1703  1901.2472    -0.5783    -0.0809    -0.8118     0.3527     0.8725    -0.3382     0.7356    -0.4819    -0.4760
   22.0393  -177.1853  1901.0861    -0.5761    -0.0696    -0.8144     0.0733     0.9880    -0.1363     0.8141    -0.1382    -0.5640
   21.9252  -177.1976  1900.9242    -0.5732    -0.0537    -0.8176     0.2450     0.9410    -0.2336     0.7819    -0.3342    -0.5262
   21.8118  -177.2063  1900.7615    -0.5696    -0.0330    -0.8213     0.1153     0.9861    -0.1196     0.8138    -0.1628    -0.5578
   21.6993  -177.2103  1900.5983    -0.5645    -0.0064    -0.8254     0.2380     0.9563    -0.1702     0.7904    -0.2925    -0.5383
   21.5883  -177.2085  1900.4346    -0.5581     0.0254    -0.8294     0.1599     0.9841    -0.0775     0.8142    -0.1759    -0.5533
   21.4790  -177.2000  1900.2709    -0.5507     0.0618    -0.8324     0.2325     0.9691    -0.0820     0.8016    -0.2387    -0.5481
   21.3718  -177.1839  1900.1073    -0.5417     0.1032    -0.8342     0.1936     0.9811    -0.0043     0.8179    -0.1638    -0.5515
   21.2669  -177.1593  1899.9443    -0.5313     0.1492    -0.8339     0.2482     0.9686     0.0151     0.8100    -0.1990    -0.5516
   21.1647  -177.1255  1899.7822    -0.5190     0.1987    -0.8313     0.2333     0.9686     0.0859     0.8223    -0.1494    -0.5491
   21.0653  -177.0820  1899.6215    -0.5058     0.2499    -0.8256     0.2619     0.9564     0.1291     0.8219    -0.1510    -0.5493
   20.9687  -177.0285  1899.4623    -0.4909     0.3028    -0.8169     0.2766     0.9433     0.1834     0.8262    -0.1359    -0.5468
   20.8751  -176.9648  1899.3052    -0.4761     0.3541    -0.8049     0.2618     0.9309     0.2547     0.8395    -0.0895    -0.5359
   20.7845  -176.8909  1899.1503    -0.4550     0.4093    -0.7908     0.4125     0.8840     0.2201     0.7892    -0.2260    -0.5711
   20.6966  -176.8070  1898.9979    -0.4573     0.4426    -0.7714    -0.8112     0.1480     0.5658     0.3645     0.8844     0.2913
   20.6114  -176.7137  1898.8481    -0.3752     0.5323    -0.7589     0.7814     0.6221     0.0501     0.4987    -0.5742    -0.6493
   20.5286  -176.6116  1898.7011    -0.6478     0.3503    -0.6765    -0.6877    -0.6509     0.3215    -0.3278     0.6735     0.6625
   20.1584  -176.8379  1898.7214    -0.8213    -0.5705     0.0009    -0.2089     0.2993    -0.9310     0.5309    -0.7648    -0.3649
   20.0066  -176.9373  1898.7009    -0.8191    -0.5437    -0.1831     0.4468    -0.4043    -0.7981     0.3599    -0.7355     0.5741
   19.9041  -177.0078  1898.6717    -0.7820    -0.5517    -0.2901     0.2867     0.0949    -0.9533     0.5535    -0.8286     0.0840
   19.8086  -177.0756  1898.6300    -0.7642    -0.5409    -0.3512    -0.4783     0.1099     0.8713    -0.4327     0.8339    -0.3427
   19.6968  -177.1537  1898.5808    -0.7741    -0.5357    -0.3374     0.1038     0.4183    -0.9024     0.6245    -0.7336    -0.2682
   19.5701  -177.2407  1898.5243    -0.7747    -0.5270    -0.3493    -0.4993     0.8489    -0.1734     0.3879     0.0401    -0.9208
   19.4301  -177.3348  1898.4611    -0.7792    -0.5176    -0.3534    -0.2578     0.7787    -0.5720     0.5713    -0.3546    -0.7402
   19.2784  -177.4343  1898.3917    -0.7828    -0.5068    -0.3611    -0.2669     0.7976    -0.5409     0.5621    -0.3270    -0.7596
   19.1168  -177.5374  1898.3165    -0.7868    -0.4944    -0.3694    -0.2573     0.8069    -0.5318     0.5609    -0.3234    -0.7621
   18.9471  -177.6423  1898.2361    -0.7910    -0.4811    -0.3781    -0.2450     0.8152    -0.5248     0.5607    -0.3225    -0.7627
   18.7711  -177.7475  1898.1512    -0.7952    -0.4666    -0.3872    -0.2343     0.8255    -0.5134     0.5592    -0.3175    -0.7658
   18.5904  -177.8514  1898.0623    -0.7995    -0.4504    -0.3974    -0.2047     0.8264    -0.5246     0.5647    -0.3381    -0.7529
   18.4069  -177.9526  1897.9701    -0.8034    -0.4336    -0.4080    -0.1820     0.8313    -0.5251     0.5669    -0.3476    -0.7468
   18.2220  -178.0502  1897.8752    -0.8071    -0.4163    -0.4185    -0.1795     0.8485    -0.4979     0.5624    -0.3268    -0.7595
   18.0371  -178.1433  1897.7783    -0.8106    -0.3980    -0.4295    -0.1425     0.8455    -0.5146     0.5680    -0.3559    -0.7421
   17.8536  -178.2312  1897.6800    -0.8133    -0.3803    -0.4403    -0.1174     0.8485    -0.5159     0.5698    -0.3679    -0.7348
   17.6726  -178.3138  1897.5810    -0.8156    -0.3627    -0.4508    -0.1002     0.8559    -0.5074     0.5699    -0.3687    -0.7344
   17.4949  -178.3909  1897.4818    -0.8173    -0.3464    -0.4604    -0.0836     0.8619    -0.5001     0.5701    -0.3702    -0.7335
   17.3212  -178.4630  1897.3831    -0.8181    -0.3326    -0.4692    -0.0069     0.8214    -0.5703     0.5751    -0.4634    -0.6742
   17.1521  -178.5305  1897.2853    -0.8183    -0.3211    -0.4767    -0.0379     0.8577    -0.5127     0.5735    -0.4015    -0.7141
   16.9879  -178.5941  1897.1891    -0.8181    -0.3136    -0.4820     0.1206     0.7260    -0.6770     0.5623    -0.6120    -0.5561
   16.8286  -178.6549  1897.0948    -0.8169    -0.3115    -0.4855     0.5705    -0.3126    -0.7595     0.0848    -0.8974     0.4331
   16.6743  -178.7140  1897.0029    -0.8153    -0.3144    -0.4863     0.3245    -0.9436     0.0659    -0.4796    -0.1041     0.8713
   16.5247  -178.7725  1896.9137    -0.8129    -0.3240    -0.4840     0.2064    -0.9373     0.2807    -0.5446     0.1283     0.8288
   16.3795  -178.8319  1896.8276    -0.8098    -0.3409    -0.4774     0.1401    -0.9026     0.4069    -0.5697     0.2627     0.7788
   16.2382  -178.8933  1896.7449    -0.8061    -0.3617    -0.4684     0.1875    -0.9068     0.3775    -0.5613     0.2164     0.7988
   16.1003  -178.9581  1896.6657    -0.7991    -0.3973    -0.4513     0.1800    -0.8742     0.4509    -0.5737     0.2791     0.7701
   16.0130  -179.0029  1896.6169    -0.7945    -0.4181    -0.4404     0.1977    -0.8638     0.4634    -0.5741     0.2812     0.7690
   15.8321  -179.1024  1896.5183    -0.7844    -0.4600    -0.4161     0.2196    -0.8333     0.5073    -0.5801     0.3066     0.7546
   15.7004  -179.1839  1896.4502    -0.7726    -0.5013    -0.3896     0.2460    -0.8021     0.5442    -0.5853     0.3246     0.7430
   15.5695  -179.2726  1896.3858    -0.7602    -0.5379    -0.3644     0.2906    -0.7832     0.5498    -0.5811     0.3120     0.7517
   15.4388  -179.3691  1896.3249    -0.7463    -0.5738    -0.3374     0.2988    -0.7417     0.6005    -0.5948     0.3473     0.7250
   15.3077  -179.4737  1896.2675    -0.7329    -0.6053    -0.3107     0.3176    -0.7082     0.6306    -0.6017     0.3635     0.7112
   15.1756  -179.5863  1896.2133    -0.7199    -0.6325    -0.2858     0.3462    -0.6841     0.6420    -0.6015     0.3633     0.7115
   15.0423  -179.7067  1896.1621    -0.7077    -0.6557    -0.2631     0.3569    -0.6531     0.6678    -0.6097     0.3787     0.6963
   14.9073  -179.8346  1896.1135    -0.6973    -0.6743    -0.2431     0.3524    -0.6179     0.7029    -0.6241     0.4045     0.6685
   14.7704  -179.9693  1896.0672    -0.6890    -0.6885    -0.2264     0.3552    -0.5930     0.7226    -0.6318     0.4175     0.6531
   14.6315  -180.1099  1896.0228    -0.6828    -0.6991    -0.2122     0.2993    -0.5326     0.7917    -0.6665     0.4771     0.5729
   14.4905  -180.2556  1895.9801    -0.6785    -0.7066    -0.2007     0.2865    -0.5062     0.8135    -0.6764     0.4945     0.5459
   14.3476  -180.4052  1895.9386    -0.6763    -0.7109    -0.1932     0.1960    -0.4265     0.8830    -0.7101     0.5593     0.4277
   14.2028  -180.5576  1895.8978    -0.6767    -0.7119    -0.1881    -0.4240     0.1679     0.8900    -0.6019     0.6820    -0.4155
   14.0562  -180.7115  1895.8575    -0.6785    -0.7109    -0.1850    -0.6227     0.4230     0.6583    -0.3897     0.5618    -0.7297
   13.9083  -180.8659  1895.8173    -0.6817    -0.7078    -0.1852    -0.6522     0.7026    -0.2846     0.3315    -0.0732    -0.9406
   13.7592  -181.0196  1895.7767    -0.6866    -0.7025    -0.1874    -0.6417     0.7067    -0.2980     0.3418    -0.0843    -0.9360
   13.6094  -181.1715  1895.7356    -0.6927    -0.6954    -0.1915    -0.5623     0.6869    -0.4604     0.4517    -0.2112    -0.8668
   13.4590  -181.3208  1895.6936    -0.6997    -0.6867    -0.1974    -0.5412     0.6897    -0.4810     0.4664    -0.2296    -0.8542
   13.3086  -181.4666  1895.6506    -0.7072    -0.6766    -0.2053    -0.4795     0.6723    -0.5640     0.5196    -0.3004    -0.7999
   13.1583  -181.6084  1895.6062    -0.7150    -0.6653    -0.2149    -0.4523     0.6746    -0.5835     0.5331    -0.3200    -0.7832
   13.0085  -181.7458  1895.5604    -0.7230    -0.6533    -0.2247    -0.4623     0.6993    -0.5452     0.5133    -0.2903    -0.8076
   12.8594  -181.8785  1895.5132    -0.7306    -0.6407    -0.2360    -0.3635     0.6575    -0.6599     0.5780    -0.3964    -0.7133
   12.7113  -182.0065  1895.4644    -0.7376    -0.6282    -0.2476    -0.3947     0.6987    -0.5967     0.5478    -0.3424    -0.7633
   12.5643  -182.1300  1895.4142    -0.7434    -0.6169    -0.2584    -0.2905     0.6458    -0.7061     0.6024    -0.4498    -0.6593
   12.4186  -182.2495  1895.3627    -0.7485    -0.6062    -0.2688    -0.3508     0.7059    -0.6153     0.5628    -0.3663    -0.7410
   12.2740  -182.3653  1895.3100    -0.7525    -0.5969    -0.2783    -0.1920     0.6031    -0.7742     0.6300    -0.5291    -0.5684
   12.1308  -182.4781  1895.2563    -0.7546    -0.5903    -0.2865    -0.2062     0.6279    -0.7505     0.6230    -0.5072    -0.5955
   11.9887  -182.5887  1895.2018    -0.7557    -0.5860    -0.2923    -0.0646     0.5110    -0.8572     0.6517    -0.6289    -0.4240
   11.8477  -182.6979  1895.1469    -0.7552    -0.5849    -0.2959     0.4223    -0.0890    -0.9021     0.5013    -0.8062     0.3142
   11.7076  -182.8066  1895.0918    -0.7537    -0.5863    -0.2970     0.5667    -0.8086     0.1580    -0.3328    -0.0493     0.9417
   11.5683  -182.9155  1895.0369    -0.7507    -0.5908    -0.2957     0.5298    -0.8057     0.2647    -0.3946     0.0420     0.9179
   11.4296  -183.0256  1894.9824    -0.7465    -0.5979    -0.2920     0.4016    -0.7548     0.5187    -0.5305     0.2699     0.8036
   11.2912  -183.1376  1894.9287    -0.7418    -0.6071    -0.2849     0.3610    -0.7195     0.5932    -0.5652     0.3372     0.7529
   11.1529  -183.2522  1894.8762    -0.7364    -0.6176    -0.2762     0.3728    -0.7110     0.5962    -0.5646     0.3360     0.7538
   11.0145  -183.3698  1894.8250    -0.7303    -0.6292    -0.2660     0.3575    -0.6839     0.6360    -0.5820     0.3694     0.7244
   10.8758  -183.4910  1894.7754    -0.7239    -0.6414    -0.2540     0.3438    -0.6547     0.6732    -0.5981     0.4001     0.6944
   10.7366  -183.6160  1894.7276    -0.7178    -0.6533    -0.2406     0.3038    -0.6049     0.7361    -0.6265     0.4553     0.6327
   10.5968  -183.7449  1894.6819    -0.7119    -0.6645    -0.2272     0.3408    -0.6098     0.7155    -0.6140     0.4319     0.6606
   10.4562  -183.8776  1894.6381    -0.7068    -0.6741    -0.2144     0.2610    -0.5302     0.8067    -0.6575     0.5142     0.5507
   10.3147  -184.0139  1894.5964    -0.7021    -0.6831    -0.2010     0.3008    -0.5404     0.7858    -0.6454     0.4913     0.5849
   10.1724  -184.1536  1894.5568    -0.6981    -0.6907    -0.1889     0.2356    -0.4707     0.8502    -0.6762     0.5490     0.4914
   10.0292  -184.2961  1894.5191    -0.6958    -0.6958    -0.1780     0.1229    -0.3595     0.9250    -0.7076     0.6217     0.3357
    9.8851  -184.4408  1894.4832    -0.6940    -0.6998    -0.1689     0.2497    -0.4541     0.8553    -0.6753     0.5514     0.4899
    9.7403  -184.5872  1894.4487    -0.6936    -0.7020    -0.1615    -0.1705    -0.0578     0.9837    -0.6999     0.7098    -0.0796
    9.5947  -184.7345  1894.4155    -0.6945    -0.7025    -0.1556    -0.0892    -0.1306     0.9874    -0.7140     0.6996     0.0281
    9.4487  -184.8820  1894.3832    -0.6962    -0.7015    -0.1522    -0.6473     0.5218     0.5556    -0.3104     0.4853    -0.8174
    9.3022  -185.0290  1894.3514    -0.6993    -0.6986    -0.1513    -0.6730     0.7148    -0.1900     0.2409    -0.0311    -0.9701
    9.1555  -185.1748  1894.3196    -0.7030    -0.6946    -0.1528    -0.6285     0.7073    -0.3237     0.3329    -0.1315    -0.9337
    9.0088  -185.3188  1894.2875    -0.7072    -0.6896    -0.1561    -0.5236     0.6591    -0.5398     0.4751    -0.3000    -0.8272
    8.8623  -185.4606  1894.2547    -0.7118    -0.6833    -0.1623    -0.4284     0.6056    -0.6706     0.5565    -0.4079    -0.7238
    8.7161  -185.5997  1894.2206    -0.7168    -0.6760    -0.1712    -0.3518     0.5625    -0.7482     0.6021    -0.4760    -0.6410
    8.5705  -185.7358  1894.1849    -0.7215    -0.6682    -0.1816    -0.3332     0.5649    -0.7549     0.6070    -0.4841    -0.6303
    8.4256  -185.8688  1894.1473    -0.7254    -0.6602    -0.1946    -0.1780     0.4530    -0.8735     0.6649    -0.5991    -0.4461
    8.2817  -185.9987  1894.1073    -0.7285    -0.6522    -0.2096    -0.1816     0.4789    -0.8589     0.6605    -0.5876    -0.4674
    8.1387  -186.1257  1894.0647    -0.7308    -0.6443    -0.2256    -0.0671     0.3967    -0.9155     0.6793    -0.6538    -0.3331
    7.9970  -186.2499  1894.0193    -0.7311    -0.6375    -0.2429     0.0262     0.3296    -0.9438     0.6817    -0.6964    -0.2243
    7.8565  -186.3719  1893.9709    -0.7302    -0.6316    -0.2606     0.0726     0.3076    -0.9488     0.6794    -0.7117    -0.1787
    7.7174  -186.4920  1893.9195    -0.7270    -0.6278    -0.2780     0.2793     0.0994    -0.9550     0.6272    -0.7720     0.1031
    7.5798  -186.6110  1893.8651    -0.7224    -0.6254    -0.2951     0.2416     0.1716    -0.9551     0.6479    -0.7612     0.0271
    7.4436  -186.7293  1893.8077    -0.7157    -0.6254    -0.3108     0.5265    -0.1908    -0.8285     0.4589    -0.7566     0.4659
    7.3090  -186.8479  1893.7476    -0.7073    -0.6281    -0.3244     0.5067    -0.1305    -0.8522     0.4929    -0.7671     0.4106
    7.1759  -186.9672  1893.6850    -0.6976    -0.6326    -0.3362     0.6717    -0.4144    -0.6140     0.2491    -0.6543     0.7141
    7.0444  -187.0881  1893.6202    -0.6865    -0.6399    -0.3453     0.7116    -0.4940    -0.4996     0.1491    -0.5887     0.7945
    6.9144  -187.2111  1893.5536    -0.6746    -0.6489    -0.3520     0.7381    -0.5854    -0.3354     0.0116    -0.4861     0.8738
    6.7860  -187.3369  1893.4855    -0.6615    -0.6602    -0.3557     0.7230    -0.6875    -0.0684    -0.1994    -0.3024     0.9321
    6.6591  -187.4660  1893.4165    -0.6485    -0.6726    -0.3565     0.7260    -0.6873    -0.0239    -0.2290    -0.2743     0.9340
    6.5336  -187.5988  1893.3469    -0.6353    -0.6860    -0.3546     0.6599    -0.7208     0.2122    -0.4012    -0.0992     0.9106
    6.4096  -187.7355  1893.2774    -0.6223    -0.7002    -0.3501     0.6576    -0.7102     0.2514    -0.4246    -0.0738     0.9024
    6.2870  -187.8763  1893.2083    -0.6094    -0.7145    -0.3437     0.6077    -0.6994     0.3763    -0.5092     0.0205     0.8604
    6.1658  -188.0213  1893.1401    -0.5972    -0.7288    -0.3350     0.5709    -0.6796     0.4607    -0.5634     0.0839     0.8219
    6.0459  -188.1704  1893.0732    -0.5860    -0.7423    -0.3249     0.5340    -0.6553     0.5342    -0.6095     0.1395     0.7804
    5.9273  -188.3233  1893.0080    -0.5759    -0.7550    -0.3136     0.4854    -0.6244     0.6120    -0.6578     0.2002     0.7261
    5.8099  -188.4797  1892.9448    -0.5666    -0.7669    -0.3013     0.4693    -0.6009     0.6471    -0.6773     0.2252     0.7004
    5.6938  -188.6392  1892.8839    -0.5584    -0.7777    -0.2887     0.4101    -0.5613     0.7189    -0.7211     0.2830     0.6324
    5.5788  -188.8013  1892.8254    -0.5520    -0.7869    -0.2760     0.3465    -0.5175     0.7824    -0.7585     0.3362     0.5583
    5.4648  -188.9655  1892.7694    -0.5464    -0.7949    -0.2638     0.3698    -0.5116     0.7756    -0.7515     0.3262     0.5735
    5.3519  -189.1311  1892.7159    -0.5426    -0.8014    -0.2517     0.1483    -0.3864     0.9103    -0.8268     0.4566     0.3286
    5.2398  -189.2975  1892.6650    -0.5404    -0.8062    -0.2407     0.2206    -0.4118     0.8842    -0.8120     0.4248     0.4004
    5.1286  -189.4640  1892.6164    -0.5394    -0.8098    -0.2309    -0.0252    -0.2585     0.9657    -0.8417     0.5267     0.1190
    5.0180  -189.6302  1892.5700    -0.5399    -0.8118    -0.2225    -0.0973    -0.2024     0.9745    -0.8361     0.5477     0.0303
    4.9080  -189.7955  1892.5254    -0.5415    -0.8125    -0.2158    -0.3578    -0.0096     0.9338    -0.7608     0.5828    -0.2855
    4.7985  -189.9593  1892.4825    -0.5448    -0.8119    -0.2100    -0.6125     0.2142     0.7609    -0.5727     0.5431    -0.6140
    4.6892  -190.1214  1892.4409    -0.5489    -0.8099    -0.2069    -0.8303     0.4998     0.2466    -0.0963     0.3071    -0.9468
    4.5801  -190.2814  1892.4001    -0.5540    -0.8068    -0.2053    -0.8254     0.5001     0.2618    -0.1086     0.3145    -0.9430
    4.4709  -190.4392  1892.3599    -0.5600    -0.8026    -0.2054    -0.7613     0.5963    -0.2547     0.3269     0.0137    -0.9450
    4.3616  -190.5946  1892.3198    -0.5656    -0.7981    -0.2077    -0.7180     0.6005    -0.3520     0.4057    -0.0500    -0.9127
    4.2521  -190.7478  1892.2795    -0.5720    -0.7926    -0.2111    -0.6898     0.6041    -0.3991     0.4439    -0.0826    -0.8923
    4.1421  -190.8987  1892.2387    -0.5787    -0.7864    -0.2159    -0.6103     0.5933    -0.5249     0.5409    -0.1720    -0.8233
    4.0315  -191.0477  1892.1971    -0.5843    -0.7806    -0.2219    -0.4957     0.5597    -0.6641     0.6426    -0.2780    -0.7140
    3.9203  -191.1951  1892.1544    -0.5893    -0.7749    -0.2289    -0.4666     0.5576    -0.6866     0.6596    -0.2978    -0.6901
    3.8084  -191.3412  1892.1104    -0.5932    -0.7697    -0.2362    -0.3132     0.4909    -0.8130     0.7417    -0.4083    -0.5322
    3.6958  -191.4865  1892.0650    -0.5963    -0.7650    -0.2432    -0.3881     0.5399    -0.7469     0.7027    -0.3510    -0.6189
    3.5823  -191.6314  1892.0182    -0.5986    -0.7612    -0.2496    -0.1698     0.4250    -0.8891     0.7829    -0.4899    -0.3836
    3.4681  -191.7763  1891.9700    -0.5989    -0.7588    -0.2561     0.0814     0.2604    -0.9621     0.7967    -0.5970    -0.0941
    3.3532  -191.9218  1891.9203    -0.5983    -0.7574    -0.2613     0.1441     0.2190    -0.9650     0.7882    -0.6151    -0.0219
    3.2376  -192.0683  1891.8694    -0.5965    -0.7576    -0.2650     0.6350    -0.2436    -0.7331     0.4909    -0.6055     0.6264
    3.1216  -192.2162  1891.8174    -0.5930    -0.7592    -0.2681     0.7503    -0.4002    -0.5262     0.2922    -0.5132     0.8070
    3.0052  -192.3659  1891.7644    -0.5893    -0.7614    -0.2700     0.8065    -0.5347    -0.2525     0.0479    -0.3665     0.9292
    2.8886  -192.5175  1891.7107    -0.5841    -0.7653    -0.2704     0.7873    -0.6152     0.0406    -0.1974    -0.1892     0.9619
    2.7721  -192.6715  1891.6565    -0.5779    -0.7701    -0.2701     0.7930    -0.6081     0.0373    -0.1930    -0.1926     0.9621
    2.6559  -192.8277  1891.6020    -0.5712    -0.7756    -0.2687     0.7418    -0.6279     0.2357    -0.3515    -0.0647     0.9339
    2.5403  -192.9864  1891.5475    -0.5638    -0.7818    -0.2664     0.7504    -0.6196     0.2301    -0.3449    -0.0702     0.9360
    2.4254  -193.1474  1891.4931    -0.5560    -0.7882    -0.2638     0.7475    -0.6130     0.2559    -0.3634    -0.0549     0.9300
    2.3117  -193.3106  1891.4390    -0.5472    -0.7952    -0.2613     0.7794    -0.5979     0.1873    -0.3052    -0.1011     0.9469
    2.1994  -193.4758  1891.3852    -0.5384    -0.8020    -0.2587     0.7629    -0.5943     0.2546    -0.3580    -0.0603     0.9318
    2.0887  -193.6428  1891.3318    -0.5293    -0.8087    -0.2567     0.8178    -0.5668     0.0995    -0.2259    -0.1572     0.9614
    1.9799  -193.8111  1891.2787    -0.5205    -0.8147    -0.2556     0.8260    -0.5563     0.0912    -0.2165    -0.1637     0.9625
    1.8731  -193.9803  1891.2258    -0.5112    -0.8204    -0.2560     0.8593    -0.4933    -0.1351    -0.0154    -0.2890     0.9572
    1.7687  -194.1501  1891.1728    -0.5012    -0.8259    -0.2581     0.8621    -0.4511    -0.2307     0.0741    -0.3381     0.9382
    1.6668  -194.3201  1891.1195    -0.4918    -0.8305    -0.2616     0.8379    -0.3697    -0.4015     0.2367    -0.4167     0.8777
    1.5675  -194.4897  1891.0656    -0.4828    -0.8337    -0.2681     0.7053    -0.1887    -0.6833     0.5191    -0.5190     0.6791
    1.4708  -194.6585  1891.0105    -0.4735    -0.8360    -0.2772     0.6980    -0.1643    -0.6970     0.5371    -0.5235     0.6614
    1.3769  -194.8261  1890.9539    -0.4643    -0.8373    -0.2886     0.5554    -0.0214    -0.8313     0.6899    -0.5463     0.4750
    1.2857  -194.9922  1890.8952    -0.4550    -0.8370    -0.3039     0.4927     0.0476    -0.8689     0.7417    -0.5451     0.3908
    1.1973  -195.1563  1890.8338    -0.4462    -0.8349    -0.3222     0.3663     0.1581    -0.9170     0.8165    -0.5272     0.2353
    1.1114  -195.3181  1890.7692    -0.4380    -0.8307    -0.3436     0.3413     0.1999    -0.9185     0.8317    -0.5196     0.1959
    1.0280  -195.4774  1890.7008    -0.4287    -0.8252    -0.3678     0.3587     0.2182    -0.9076     0.8292    -0.5210     0.2024
    0.9471  -195.6341  1890.6281    -0.4198    -0.8171    -0.3951     0.2475     0.3157    -0.9160     0.8732    -0.4824     0.0697
    0.8683  -195.7879  1890.5505    -0.4122    -0.8063    -0.4242     0.2318     0.3575    -0.9047     0.8811    -0.4712     0.0396
    0.7914  -195.9387  1890.4677    -0.4036    -0.7936    -0.4553     0.2623     0.3764    -0.8886     0.8766    -0.4780     0.0562
    0.7164  -196.0865  1890.3791    -0.3949    -0.7789    -0.4871     0.2153     0.4370    -0.8733     0.8931    -0.4498    -0.0048
    0.6429  -196.2314  1890.2846    -0.3870    -0.7624    -0.5186     0.2168     0.4714    -0.8549     0.8962    -0.4433    -0.0172
    0.5707  -196.3733  1890.1839    -0.3797    -0.7437    -0.5502     0.1739     0.5268    -0.8320     0.9086    -0.4116    -0.0707
    0.4995  -196.5122  1890.0769    -0.3725    -0.7243    -0.5802     0.2236     0.5367    -0.8136     0.9007    -0.4328    -0.0380
    0.4292  -196.6484  1889.9636    -0.3654    -0.7045    -0.6084     0.1775     0.5889    -0.7885     0.9138    -0.3961    -0.0901
    0.3595  -196.7819  1889.8441    -0.3599    -0.6845    -0.6339     0.1555     0.6260    -0.7642     0.9199    -0.3736    -0.1188
    0.2901  -196.9129  1889.7188    -0.3552    -0.6651    -0.6569     0.1566     0.6504    -0.7433     0.9216    -0.3669    -0.1268
    0.2209  -197.0414  1889.5879    -0.3509    -0.6459    -0.6780     0.1326     0.6825    -0.7188     0.9270    -0.3421    -0.1539
    0.1517  -197.1675  1889.4518    -0.3483    -0.6281    -0.6958     0.0697     0.7229    -0.6874     0.9348    -0.2879    -0.2080
    0.0822  -197.2915  1889.3111    -0.3467    -0.6120    -0.7108     0.0795     0.7359    -0.6724     0.9346    -0.2896    -0.2065
    0.0124  -197.4134  1889.1664    -0.3459    -0.5972    -0.7237    -0.0094     0.7734    -0.6338     0.9382    -0.2124    -0.2731
   -0.0579  -197.5333  1889.0184    -0.3469    -0.5841    -0.7338    -0.1222     0.8039    -0.5821     0.9299    -0.1122    -0.3503
   -0.1289  -197.6513  1888.8678    -0.3490    -0.5727    -0.7418    -0.1821     0.8179    -0.5458     0.9193    -0.0554    -0.3897
   -0.2007  -197.7676  1888.7152    -0.3523    -0.5629    -0.7477    -0.3793     0.8162    -0.4358     0.8556     0.1301    -0.5011
   -0.2734  -197.8821  1888.5615    -0.3572    -0.5546    -0.7515    -0.5789     0.7629    -0.2878     0.7330     0.3323    -0.5936
   -0.3472  -197.9951  1888.4072    -0.3628    -0.5481    -0.7536    -0.6950     0.6979    -0.1729     0.6207     0.4610    -0.6341
   -0.4220  -198.1065  1888.2532    -0.3700    -0.5429    -0.7539    -0.8790     0.4672     0.0950     0.3006     0.6979    -0.6501
   -0.4981  -198.2164  1888.1001    -0.3789    -0.5386    -0.7525    -0.9038     0.3901     0.1759     0.1988     0.7468    -0.6346
   -0.5756  -198.3249  1887.9483    -0.3883    -0.5357    -0.7498    -0.9200     0.1790     0.3486    -0.0525     0.8252    -0.5624
   -0.6545  -198.4322  1887.7983    -0.3985    -0.5342    -0.7455    -0.9056     0.1008     0.4119    -0.1449     0.8393    -0.5239
   -0.7349  -198.5383  1887.6506    -0.4105    -0.5330    -0.7398    -0.8951     0.0810     0.4383    -0.1737     0.8422    -0.5104
   -0.8171  -198.6433  1887.5054    -0.4232    -0.5324    -0.7331    -0.8656    -0.0015     0.5008    -0.2677     0.8465    -0.4602
