Centerline IDX,Volume,Distance,Filter radius
1012,7.197447342696409,15,3
1013,6.614072630211918,15,3
1014,6.380305320685398,15,3
1015,5.925530591663009,15,3
1016,5.9179572684304365,15,3
1017,5.698804455257534,15,3
1018,5.310463533671761,15,3
1019,5.298425498545294,15,3
1020,5.058346967926922,15,3
1021,5.055588992987493,15,3
1022,4.9996767108462485,15,3
1023,5.053012665843081,15,3
1024,5.284431689056163,15,3
1025,5.399162784947175,15,3
1026,5.678255423121884,15,3
1027,5.894411741702514,15,3
1028,6.027886042923296,15,3
1029,6.156072699322216,15,3
1030,6.312762767635451,15,3
1031,6.275145987610555,15,3
1032,6.512151038330071,15,3
1033,6.571990387571322,15,3
1034,6.503193414741794,15,3
1035,6.874750198593226,15,3
1036,7.042368635206393,15,3
1037,7.3722021245904905,15,3
1038,7.518640609189468,15,3
1039,7.720588563330297,15,3
1040,7.663444691557317,15,3
1041,7.672796986864711,15,3
1042,8.101206926337518,15,3
1043,7.883712381981875,15,3
1044,7.916787793051462,15,3
1045,8.094350277556625,15,3
1046,8.198864853329912,15,3
1047,8.42752317364469,15,3
1048,8.643061686712581,15,3
1049,8.948657388913219,15,3
1050,9.025631282205005,15,3
1051,9.252955565117784,15,3
1052,9.344481372067783,15,3
1053,9.426460639374607,15,3
1054,9.314597447254606,15,3
1055,9.311161572808544,15,3
1056,9.527850582823149,15,3
1057,9.5617031870385,15,3
1058,9.807982515876182,15,3
1059,9.733317521521265,15,3
1060,9.856882151060656,15,3
1061,9.613073967474683,15,3
1062,9.636946517829026,15,3
1063,9.3361203640379,15,3
1064,21.22285637577868,15,3
1065,0.0,15,3
1066,0.0,15,3
1067,0.0,15,3
1068,0.0,15,3
1069,0.0,15,3
1070,0.0,15,3
1071,0.0,15,3
1072,0.0,15,3
1073,0.0,15,3
1074,0.0,15,3
1075,0.0,15,3
1076,0.0,15,3
1077,0.0,15,3
1078,0.0,15,3
1079,18.015802793056235,15,3
1080,16.932423950137483,15,3
1081,16.07710663688882,15,3
1082,15.084667240346164,15,3
1083,14.088484070116365,15,3
1084,13.380179187217596,15,3
1085,12.299924421217685,15,3
1086,10.555620325734758,15,3
1087,9.552396334476772,15,3
1088,8.638900637899505,15,3
1089,7.439221305147533,15,3
1090,5.4924248512336495,15,3
1091,1.9161754184823598,15,3
1092,1.5105594976747345,15,3
1093,4.283881165390113,15,3
1094,88.86158680619403,15,3
1095,0.0,15,3
1096,0.0,15,3
1097,0.0,15,3
1098,0.0,15,3
1099,0.0,15,3
1100,0.0,15,3
1101,0.0,15,3
1102,0.0,15,3
1103,0.0,15,3
1104,0.0,15,3
1105,0.0,15,3
1106,0.0,15,3
1107,0.0,15,3
1108,0.0,15,3
1109,25.881646363356463,15,3
1110,23.96031854549397,15,3
1111,22.263970525023375,15,3
1112,21.40583418893726,15,3
1113,19.263603474145505,15,3
1114,18.925837522433177,15,3
1115,17.765022796491046,15,3
1116,17.83525689101146,15,3
1117,16.72743375062731,15,3
1118,15.11023555834686,15,3
1119,15.02507222330443,15,3
1120,13.736371497378187,15,3
1121,12.956452218835102,15,3
1122,11.909676569907468,15,3
1123,11.389147921978507,15,3
1124,10.523073226623703,15,3
1125,10.526911575668937,15,3
1126,9.993144429015913,15,3
1127,10.017026581065124,15,3
1128,9.246189273651169,15,3
1129,9.582927286696066,15,3
1130,9.25236775725288,15,3
1131,9.430094935148988,15,3
1132,9.16366204155853,15,3
1133,9.077895512479419,15,3
1134,9.395614745321096,15,3
1135,9.455705147704265,15,3
1136,9.641923953564861,15,3
1137,9.653203550372693,15,3
1138,10.17755216609262,15,3
1139,10.28445297270235,15,3
1140,10.61316919657726,15,3
1141,10.626533084881135,15,3
1142,10.845671722258423,15,3
1143,11.14395720907107,15,3
1144,11.343748700483465,15,3
1145,11.639947484916334,15,3
1146,11.678864008339595,15,3
1147,11.913106534079514,15,3
1148,11.648894823645549,15,3
1149,11.829590699594338,15,3
1150,11.761387811847943,15,3
1151,11.938159742727114,15,3
1152,11.706368204460151,15,3
1153,11.749766284282824,15,3
1154,11.634936244779599,15,3
1155,11.689928265657425,15,3
1156,11.887088552769033,15,3
1157,11.848265337297487,15,3
1158,11.763268955761621,15,3
1159,12.009211248454015,15,3
1160,11.719201220929566,15,3
1161,11.867002170560031,15,3
1162,11.851101777814666,15,3
1163,12.030092407292148,15,3
1164,11.843684038015496,15,3
1165,12.170327342067505,15,3
1166,12.163955783001104,15,3
1167,12.41547805140754,15,3
1168,12.619129472443781,15,3
1169,12.730388231621518,15,3
1170,12.931833342367444,15,3
1171,13.048076786173255,15,3
1172,12.879632863622517,15,3
1173,12.85741221934963,15,3
1174,12.687683504609154,15,3
1175,12.9615216400829,15,3
1176,12.992544428597334,15,3
1177,12.974090555098929,15,3
1178,13.193744030101202,15,3
1179,13.03427259373436,15,3
1180,13.005064028788059,15,3
1181,12.745625796639667,15,3
1182,13.03477375193929,15,3
1183,12.968166869606819,15,3
1184,12.711759637775792,15,3
1185,12.879407602883585,15,3
1186,12.75997060556558,15,3
1187,12.931404227952573,15,3
1188,12.966275449222938,15,3
1189,12.940761365271536,15,3
1190,12.920259696785315,15,3
1191,13.17010582667218,15,3
1192,13.351645471830423,15,3
1193,13.630427168213872,15,3
1194,13.806435884217592,15,3
1195,13.727631250517007,15,3
1196,14.089325856854094,15,3
1197,14.375069961376827,15,3
1198,14.46352564955225,15,3
1199,14.705124849244111,15,3
1200,14.866353224876882,15,3
1201,15.147769982481348,15,3
1202,15.349637960985236,15,3
1203,15.431586853134307,15,3
1204,15.865056273391772,15,3
1205,15.447769991187476,15,3
1206,15.877414527431654,15,3
1207,15.697805779262275,15,3
1208,15.711966925747568,15,3
1209,15.547406596842102,15,3
1210,15.157955064276692,15,3
1211,15.212286639106534,15,3
1212,14.967759241790379,15,3
1213,14.7180283723935,15,3
1214,14.335086436436999,15,3
1215,14.22821868753082,15,3
1216,14.003976763355386,15,3
1217,13.711968223780922,15,3
1218,13.236634677024586,15,3
1219,12.912655410180324,15,3
1220,12.332926619077949,15,3
1221,12.219930408689489,15,3
1222,11.765500102797615,15,3
1223,11.409481643408519,15,3
1224,11.048410993958178,15,3
1225,10.842047794225092,15,3
1226,10.632451428599161,15,3
1227,10.319179774087207,15,3
1228,10.2375263281063,15,3
1229,10.09085831824271,15,3
1230,10.008769964783191,15,3
1231,10.032350463787234,15,3
1232,9.633359770291747,15,3
1233,10.033029109770116,15,3
1234,10.703654109702962,15,3
1235,11.14852288829995,15,3
1236,11.676472118112128,15,3
1237,12.297324922888368,15,3
1238,12.45127799667593,15,3
1239,12.856449686273418,15,3
1240,12.837635774243482,15,3
1241,12.903580205674086,15,3
1242,12.464714041131211,15,3
1243,12.09323347170632,15,3
1244,11.591268130542627,15,3
1245,11.097376138020842,15,3
1246,10.86107362177805,15,3
1247,10.377898271027359,15,3
1248,10.182206749795576,15,3
1249,9.774736871819144,15,3
1250,9.459646194151608,15,3
1251,9.091409144998664,15,3
1252,8.577399108872658,15,3
1253,8.217519548227752,15,3
1254,8.232388488512074,15,3
1255,7.800522439329711,15,3
1256,7.586154003010218,15,3
1257,7.094253864718301,15,3
1258,6.714895542663076,15,3
