Centerline IDX,Volume,Distance,Filter radius
1013,6.747634026011463,15,3
1014,6.4790786724178115,15,3
1015,6.031809870348646,15,3
1016,5.820820131026698,15,3
1017,5.768471492550868,15,3
1018,5.310982517050397,15,3
1019,5.298389614447218,15,3
1020,5.120845960352456,15,3
1021,5.115064819324464,15,3
1022,5.0121624436798715,15,3
1023,5.06944754072525,15,3
1024,5.286100866092028,15,3
1025,5.381396861749787,15,3
1026,5.6697688238995685,15,3
1027,5.9352188272441175,15,3
1028,6.1059681351126125,15,3
1029,6.231249422522016,15,3
1030,6.353810654650052,15,3
1031,6.318689074875907,15,3
1032,6.442164828349599,15,3
1033,6.589066367008335,15,3
1034,6.688821729730387,15,3
1035,6.960393418596446,15,3
1036,7.072064640175946,15,3
1037,7.498192509764774,15,3
1038,7.610574008563525,15,3
1039,7.754665470929028,15,3
1040,7.832470873242766,15,3
1041,7.793105962482237,15,3
1042,8.029651511381772,15,3
1043,7.903431770006167,15,3
1044,8.003981820118241,15,3
1045,8.129119299074524,15,3
1046,8.176393293001762,15,3
1047,8.503026154882615,15,3
1048,8.646800358532309,15,3
1049,8.953662658430371,15,3
1050,8.978237272786806,15,3
1051,9.332814708872057,15,3
1052,9.442358459696198,15,3
1053,9.428206215418367,15,3
1054,9.3123539372709,15,3
1055,9.342954752096585,15,3
1056,9.580292375589659,15,3
1057,9.593553672894082,15,3
1058,9.762204947892727,15,3
1059,9.797297809965814,15,3
1060,9.886484004105263,15,3
1061,9.763743027861207,15,3
1062,9.56545052917043,15,3
1063,9.227986989312408,15,3
1064,25.94885064046759,15,3
1065,0.0,15,3
1066,0.0,15,3
1067,0.0,15,3
1068,0.0,15,3
1069,0.0,15,3
1070,0.0,15,3
1071,0.0,15,3
1072,0.0,15,3
1073,0.0,15,3
1074,0.0,15,3
1075,0.0,15,3
1076,0.0,15,3
1077,0.0,15,3
1078,0.0,15,3
1079,20.027069741540082,15,3
1080,18.780857482943826,15,3
1081,17.088121810581534,15,3
1082,16.22623545073726,15,3
1083,15.049227161647421,15,3
1084,13.182597285576678,15,3
1085,12.81007722731773,15,3
1086,11.201736888524003,15,3
1087,11.49337742510053,15,3
1088,9.972588674057295,15,3
1089,8.614266108887424,15,3
1090,8.222739228142343,15,3
1091,7.322056956028236,15,3
1092,5.930917004464503,15,3
1093,5.352141707480402,15,3
1094,100.14054970344648,15,3
1095,0.0,15,3
1096,0.0,15,3
1097,0.0,15,3
1098,0.0,15,3
1099,0.0,15,3
1100,0.0,15,3
1101,0.0,15,3
1102,0.0,15,3
1103,0.0,15,3
1104,0.0,15,3
1105,0.0,15,3
1106,0.0,15,3
1107,0.0,15,3
1108,0.0,15,3
1109,25.898208675873096,15,3
1110,24.460530879643915,15,3
1111,22.71998927161229,15,3
1112,20.123506744684505,15,3
1113,18.25971327122631,15,3
1114,19.178850806929404,15,3
1115,18.20118223454154,15,3
1116,17.819294423811623,15,3
1117,16.609388452692208,15,3
1118,15.648683532617444,15,3
1119,15.128474521010604,15,3
1120,13.842766354945045,15,3
1121,12.8459562137975,15,3
1122,12.15854740670727,15,3
1123,11.612046919007964,15,3
1124,10.403652580724735,15,3
1125,10.62351203751439,15,3
1126,10.05450184625926,15,3
1127,9.975771060455223,15,3
1128,9.33899663401254,15,3
1129,9.690986465398433,15,3
1130,9.331813088214286,15,3
1131,9.255683260348414,15,3
1132,9.324661879411758,15,3
1133,9.214461738723582,15,3
1134,9.288963843337067,15,3
1135,9.277147722089701,15,3
1136,9.686120402658032,15,3
1137,9.709959860674537,15,3
1138,10.12868117303379,15,3
1139,9.873709456529404,15,3
1140,10.585837087428507,15,3
1141,10.571445414158383,15,3
1142,10.963810729745028,15,3
1143,11.300772747880352,15,3
1144,11.30727740976103,15,3
1145,11.49892575490051,15,3
1146,11.657161226622364,15,3
1147,11.90236737722635,15,3
1148,11.748486756102114,15,3
1149,11.952375293953327,15,3
1150,11.774103963031438,15,3
1151,12.041147756441294,15,3
1152,11.684950776161966,15,3
1153,11.796929633713573,15,3
1154,11.778856300963895,15,3
1155,11.641009511314406,15,3
1156,11.821176301400925,15,3
1157,11.907144432605486,15,3
1158,11.719841973233722,15,3
1159,12.00641034292304,15,3
1160,11.67927983029985,15,3
1161,11.966885896569833,15,3
1162,12.003870129069876,15,3
1163,11.767386426506548,15,3
1164,12.122163919429873,15,3
1165,12.124585570582072,15,3
1166,12.328180145225966,15,3
1167,12.274806975071844,15,3
1168,12.75142743231455,15,3
1169,12.638932147825766,15,3
1170,12.630281475339043,15,3
1171,12.768751955381282,15,3
1172,13.06041868229726,15,3
1173,12.946376073733742,15,3
1174,12.84021515260134,15,3
1175,12.992634124704193,15,3
1176,13.036308478561654,15,3
1177,13.039229787789253,15,3
1178,13.043843690419138,15,3
1179,13.082928462495746,15,3
1180,13.00313124206291,15,3
1181,12.756522874227077,15,3
1182,13.135872828625313,15,3
1183,13.013816183416779,15,3
1184,12.733646724787924,15,3
1185,12.718284711439896,15,3
1186,12.867588636340255,15,3
1187,12.849222374788361,15,3
1188,12.81814089428989,15,3
1189,12.937323494259479,15,3
1190,13.06028034156369,15,3
1191,13.454869493492787,15,3
1192,13.495167279223251,15,3
1193,13.638355051881891,15,3
1194,13.797658201857194,15,3
1195,13.709268778955733,15,3
1196,14.401746060374933,15,3
1197,14.25559145513898,15,3
1198,14.632971401009163,15,3
1199,14.591251135857796,15,3
1200,15.150300138410945,15,3
1201,15.013331221031727,15,3
1202,15.24561165230122,15,3
1203,15.42664666145742,15,3
1204,15.45071496088971,15,3
1205,15.566334874975627,15,3
1206,15.452106793335348,15,3
1207,15.83462441964302,15,3
1208,15.469306112182345,15,3
1209,15.48583148162875,15,3
1210,15.332067830883775,15,3
1211,15.250051616395572,15,3
1212,15.132262206531703,15,3
1213,14.844893569057092,15,3
1214,14.686813309247093,15,3
1215,14.293580328619868,15,3
1216,13.968815065211746,15,3
1217,13.57026666857056,15,3
1218,13.371648778007021,15,3
1219,12.877493313736016,15,3
1220,12.40487197237703,15,3
1221,12.231312604994596,15,3
1222,11.857084022352552,15,3
1223,11.31985922199761,15,3
1224,11.17899927961582,15,3
1225,10.822346104826735,15,3
1226,10.767050773308544,15,3
1227,10.314043913363697,15,3
1228,10.303721824317059,15,3
1229,10.12862072091446,15,3
1230,10.026157540523196,15,3
1231,9.829842592182695,15,3
1232,9.621792690632866,15,3
1233,10.117149872220509,15,3
1234,10.715074666142137,15,3
1235,11.090502700615378,15,3
1236,11.4811420815491,15,3
1237,12.218448845617113,15,3
1238,12.421963387013495,15,3
1239,12.7799952584312,15,3
1240,12.82205226466586,15,3
1241,12.834725665649964,15,3
1242,12.590374662849595,15,3
1243,12.189274563930251,15,3
1244,11.75862614318807,15,3
1245,11.10959914209845,15,3
1246,10.977005124709702,15,3
1247,10.48076438834357,15,3
1248,10.098664026272276,15,3
1249,9.781642323730203,15,3
1250,9.579398591964797,15,3
1251,9.078432138682016,15,3
1252,8.719497994314892,15,3
1253,8.218020217286789,15,3
1254,8.261390251157142,15,3
1255,7.9097226352851555,15,3
1256,7.669474008057517,15,3
1257,7.185123495839701,15,3
1258,6.839218810063618,15,3
