Centerline IDX,Area,Filter radius
708,1.0106532180489012,3
709,1.050800684513888,3
710,1.0147073054895372,3
711,0.8740864065202913,3
712,0.6137927915624459,3
713,0.011864707418681064,3
714,0.4196946739039049,3
715,0.9515838682555113,3
716,1.4299451029564807,3
717,1.985496477430388,3
718,2.3306459302739313,3
719,2.2838104711345295,3
720,2.165821594913723,3
721,1.8905756141757593,3
722,1.5315118088601594,3
723,1.58206130194867,3
724,1.5316237379220183,3
725,1.464232225991509,3
726,1.3811531624323834,3
727,1.2542738807651403,3
728,1.0811377698873912,3
729,0.8657004770639105,3
730,0.6437004921699554,3
731,0.41883273099119833,3
732,0.19234270003016718,3
733,0.028098912222048966,3
734,0.233846386843652,3
735,0.4171638398320283,3
736,0.5755609265606836,3
737,0.701294697269077,3
738,0.8072158621134804,3
739,0.8772615856605626,3
740,0.9139102661256402,3
741,0.9252458999299051,3
742,0.914498781936345,3
743,0.874087658497956,3
744,0.8045091285284798,3
745,0.7080489696936638,3
746,0.5877033498481978,3
747,0.45751244129678525,3
748,0.31558504631811957,3
749,0.16567382338143943,3
750,0.004744479632790899,3
751,0.15065241928732576,3
752,0.28749549616259173,3
753,0.4052345796735608,3
754,0.498082834210436,3
755,0.5649129085377353,3
756,0.6068177066799763,3
757,0.6284697595237958,3
758,0.6385452590857312,3
759,0.6363695227119024,3
760,0.6299140769451697,3
761,0.6289751622516633,3
762,0.6385200189479292,3
763,0.6510166705966185,3
764,0.6636326135749187,3
765,0.6852958823656081,3
766,0.7119491946887138,3
767,0.7456744070832428,3
768,0.7838252993833521,3
769,0.8263126251677022,3
770,0.8759853165211098,3
771,0.9345876780171238,3
772,1.0044121308465037,3
773,1.0674241097904087,3
