Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   21.5672  -145.5080  1692.5701     0.0919     0.7765    -0.6234    -0.9838     0.1678     0.0639     0.1542     0.6074     0.7793
   21.6285  -144.9815  1692.1483     0.0890     0.7784    -0.6214    -0.5406     0.5617     0.6263     0.8366     0.2802     0.4708
   21.6877  -144.4492  1691.7258     0.0841     0.7823    -0.6172    -0.7162     0.4781     0.5085     0.6928     0.3993     0.6005
   21.7426  -143.9135  1691.3059     0.0764     0.7866    -0.6127    -0.8299     0.3908     0.3983     0.5527     0.4781     0.6826
   21.7914  -143.3779  1690.8907     0.0671     0.7896    -0.6099    -0.9724     0.1886     0.1371     0.2233     0.5839     0.7805
   21.8335  -142.8462  1690.4804     0.0582     0.7903    -0.6100    -0.9816    -0.0659    -0.1791    -0.1818     0.6092     0.7719
   21.8703  -142.3215  1690.0740     0.0537     0.7879    -0.6135    -0.1361    -0.6029    -0.7862    -0.9892     0.1257     0.0748
   21.9063  -141.8058  1689.6689     0.0575     0.7819    -0.6207     0.5824    -0.5313    -0.6153    -0.8109    -0.3261    -0.4859
   21.9480  -141.2999  1689.2617     0.0729     0.7722    -0.6312     0.8025    -0.4212    -0.4226    -0.5922    -0.4757    -0.6504
   22.0033  -140.8029  1688.8485     0.0988     0.7597    -0.6427     0.8599    -0.3902    -0.3291    -0.5008    -0.5201    -0.6919
   22.0796  -140.3138  1688.4260     0.1394     0.7415    -0.6563     0.8770    -0.4002    -0.2659    -0.4598    -0.5386    -0.7061
   22.1411  -140.0251  1688.1658     0.1745     0.7250    -0.6662     0.8768    -0.4224    -0.2300    -0.4481    -0.5440    -0.7094

[Main Branch Set] Branch Segment 6:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   22.1411  -140.0251  1688.1658     0.1511     0.7353    -0.6607     0.9036    -0.3738    -0.2094    -0.4009    -0.5654    -0.7208
   22.3134  -139.3551  1687.5424     0.2149     0.7032    -0.6777     0.8200    -0.5069    -0.2660    -0.5305    -0.4985    -0.6856
   22.4704  -138.8863  1687.0789     0.2463     0.6804    -0.6902     0.6987    -0.6183    -0.3601    -0.6717    -0.3935    -0.6276
   22.6466  -138.4278  1686.6008     0.2657     0.6572    -0.7053     0.4112    -0.7390    -0.5337    -0.8720    -0.1483    -0.4666
   22.8324  -137.9838  1686.1088     0.2718     0.6327    -0.7251    -0.0288    -0.7478    -0.6633    -0.9619     0.2012    -0.1850
   23.0168  -137.5593  1685.6037     0.2643     0.6060    -0.7503    -0.3343    -0.6722    -0.6606    -0.9047     0.4254     0.0249
   23.1899  -137.1591  1685.0859     0.2455     0.5755    -0.7801    -0.4598    -0.6393    -0.6163    -0.8534     0.5099     0.1077
   23.3450  -136.7871  1684.5557     0.2193     0.5406    -0.8122    -0.5048    -0.6495    -0.5686    -0.8349     0.5347     0.1305
   23.4799  -136.4447  1684.0126     0.1926     0.5027    -0.8427    -0.4536    -0.7160    -0.5307    -0.8702     0.4844     0.0901
   23.5982  -136.1306  1683.4566     0.1735     0.4647    -0.8683    -0.2998    -0.8149    -0.4960    -0.9381     0.3463    -0.0021
   23.7081  -135.8409  1682.8876     0.1688     0.4306    -0.8866     0.1272    -0.9015    -0.4137    -0.9774    -0.0429    -0.2069
   23.8214  -135.5695  1682.3068     0.1824     0.4048    -0.8960     0.7329    -0.6635    -0.1506    -0.6555    -0.6292    -0.4177
   23.9508  -135.3087  1681.7163     0.2133     0.3891    -0.8961     0.9588    -0.2595     0.1155    -0.1876    -0.8839    -0.4285
   24.1075  -135.0510  1681.1196     0.2568     0.3832    -0.8872     0.9632    -0.0264     0.2674     0.0791    -0.9233    -0.3759
   24.2988  -134.7902  1680.5213     0.3059     0.3845    -0.8710     0.9311     0.0701     0.3579     0.1987    -0.9205    -0.3365
   24.5268  -134.5230  1679.9265     0.3531     0.3895    -0.8506     0.8935     0.1292     0.4301     0.2774    -0.9119    -0.3024
   24.7878  -134.2489  1679.3395     0.3925     0.3950    -0.8306     0.8752     0.1174     0.4694     0.2829    -0.9111    -0.2996
   25.0732  -133.9713  1678.7637     0.4208     0.3973    -0.8155     0.8882     0.0021     0.4594     0.1842    -0.9177    -0.3520
   25.3717  -133.6963  1678.2000     0.4366     0.3931    -0.8093     0.7444    -0.6629     0.0796    -0.5052    -0.6372    -0.5820
   25.6714  -133.4322  1677.6469     0.4400     0.3792    -0.8140    -0.1093    -0.8771    -0.4677    -0.8913     0.2948    -0.3445
   25.9627  -133.1876  1677.1003     0.4334     0.3529    -0.8292    -0.2690    -0.8276    -0.4928    -0.8601     0.4366    -0.2637
   26.2405  -132.9704  1676.5542     0.4205     0.3129    -0.8516    -0.2755    -0.8503    -0.4484    -0.8645     0.4232    -0.2713
   26.5049  -132.7861  1676.0019     0.4068     0.2618    -0.8752    -0.2012    -0.9088    -0.3654    -0.8911     0.3248    -0.3170
   26.7614  -132.6370  1675.4372     0.3987     0.2055    -0.8937    -0.0634    -0.9661    -0.2504    -0.9149     0.1565    -0.3722
   27.0190  -132.5220  1674.8563     0.4010     0.1519    -0.9034     0.1658    -0.9819    -0.0915    -0.9009    -0.1131    -0.4189
   27.2884  -132.4368  1674.2580     0.4151     0.1080    -0.9034     0.4685    -0.8765     0.1105    -0.7799    -0.4691    -0.4144
   27.5787  -132.3745  1673.6452     0.4386     0.0773    -0.8953     0.7179    -0.6294     0.2974    -0.5405    -0.7732    -0.3316
   27.8953  -132.3273  1673.0235     0.4671     0.0600    -0.8822     0.8503    -0.3043     0.4295    -0.2427    -0.9507    -0.1931
   28.2378  -132.2872  1672.4012     0.4951     0.0545    -0.8671     0.8687    -0.0117     0.4952     0.0168    -0.9984    -0.0531
   28.5998  -132.2476  1671.7867     0.5171     0.0575    -0.8540     0.8082     0.2957     0.5093     0.2818    -0.9535     0.1064
   28.9697  -132.2042  1671.1869     0.5288     0.0661    -0.8462     0.4539     0.8204     0.3478     0.7171    -0.5680     0.4038
   29.3333  -132.1551  1670.6055     0.5261     0.0769    -0.8469    -0.6615     0.6628    -0.3508     0.5344     0.7449     0.3996
   29.6762  -132.1009  1670.0414     0.5061     0.0863    -0.8581    -0.8478     0.2323    -0.4767     0.1582     0.9688     0.1908
   29.9876  -132.0442  1669.4888     0.4688     0.0905    -0.8787    -0.8827     0.0106    -0.4698    -0.0332     0.9958     0.0849
   30.2627  -131.9890  1668.9378     0.4195     0.0865    -0.9036    -0.8920    -0.1451    -0.4280    -0.1681     0.9856     0.0163
   30.5044  -131.9396  1668.3768     0.3704     0.0732    -0.9260    -0.8627    -0.3424    -0.3722    -0.3443     0.9367    -0.0637
   30.7232  -131.9002  1667.7950     0.3360     0.0525    -0.9404    -0.6749    -0.6830    -0.2793    -0.6570     0.7285    -0.1940
   30.9358  -131.8741  1667.1858     0.3275     0.0281    -0.9444     0.2614    -0.9632     0.0620    -0.9080    -0.2672    -0.3228
   31.1626  -131.8637  1666.5494     0.3483     0.0029    -0.9374     0.7798    -0.5557     0.2881    -0.5201    -0.8313    -0.1958
   31.4236  -131.8706  1665.8948     0.3962    -0.0224    -0.9179     0.8540    -0.3580     0.3774    -0.3371    -0.9334    -0.1227
   31.7357  -131.8962  1665.2402     0.4666    -0.0482    -0.8832     0.8437    -0.2755     0.4608    -0.2655    -0.9601    -0.0879
   32.1091  -131.9416  1664.6111     0.5543    -0.0764    -0.8288     0.7930    -0.2538     0.5538    -0.2526    -0.9642    -0.0801
   32.5463  -132.0087  1664.0379     0.6543    -0.1099    -0.7482     0.7104    -0.2500     0.6579    -0.2594    -0.9620    -0.0855
   33.0420  -132.0996  1663.5505     0.7590    -0.1507    -0.6334     0.5896    -0.2535     0.7669    -0.2761    -0.9555    -0.1035
   33.5848  -132.2168  1663.1743     0.8548    -0.2001    -0.4788     0.4235    -0.2642     0.8665    -0.2999    -0.9435    -0.1411
   34.1596  -132.3632  1662.9243     0.9222    -0.2547    -0.2911     0.2250    -0.2590     0.9393    -0.3146    -0.9317    -0.1816
   34.7515  -132.5407  1662.8026     0.9467    -0.3073    -0.0966     0.0146    -0.2586     0.9659    -0.3217    -0.9158    -0.2403
   35.3481  -132.7501  1662.7960     0.9333    -0.3527     0.0669    -0.1755    -0.2857     0.9421    -0.3132    -0.8911    -0.3285
   35.9421  -132.9906  1662.8770     0.9046    -0.3900     0.1722    -0.3355    -0.4020     0.8520    -0.2630    -0.8284    -0.4945
   36.5320  -133.2589  1663.0072     0.8825    -0.4206     0.2103    -0.4511    -0.8835     0.1261     0.1328    -0.2061    -0.9695
   37.1207  -133.5493  1663.1424     0.8769    -0.4446     0.1826     0.0388    -0.3132    -0.9489     0.4790     0.8392    -0.2574
   37.7139  -133.8542  1663.2393     0.8840    -0.4575     0.0958     0.0850    -0.0443    -0.9954     0.4596     0.8881    -0.0003
   38.3163  -134.1642  1663.2621     0.8908    -0.4532    -0.0336     0.0134     0.0999    -0.9949     0.4543     0.8858     0.0951
   38.9285  -134.4692  1663.1888     0.8850    -0.4298    -0.1790    -0.0917     0.2162    -0.9720     0.4565     0.8767     0.1519
   39.5444  -134.7590  1663.0141     0.8645    -0.3931    -0.3132    -0.1976     0.3073    -0.9309     0.4622     0.8666     0.1879
   40.1494  -135.0242  1662.7515     0.8361    -0.3527    -0.4201    -0.2817     0.3810    -0.8806     0.4707     0.8546     0.2192
   40.7211  -135.2565  1662.4307     0.8075    -0.3158    -0.4982    -0.3455     0.4313    -0.8334     0.4781     0.8451     0.2391
   41.2311  -135.4493  1662.0931     0.7833    -0.2861    -0.5520    -0.3876     0.4694    -0.7933     0.4861     0.8353     0.2568
   41.6489  -135.5977  1661.7852     0.7649    -0.2641    -0.5876    -0.4151     0.4956    -0.7630     0.4927     0.8275     0.2694
   42.0233  -135.7237  1661.4878     0.7497    -0.2459    -0.6144    -0.4319     0.5216    -0.7358     0.5014     0.8170     0.2848

[Main Branch Set] Branch Segment 7:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   61.1923  -161.7154  1669.9376    -0.3213     0.9433    -0.0831    -0.5873    -0.1296     0.7989     0.7428     0.3055     0.5957
   61.0111  -161.1998  1669.8993    -0.3406     0.9386    -0.0557    -0.5537    -0.1524     0.8186     0.7599     0.3097     0.5716
   60.8039  -160.6495  1669.8768    -0.3640     0.9312    -0.0196    -0.5213    -0.1862     0.8328     0.7718     0.3134     0.5532
   60.5440  -160.0156  1669.8808    -0.3954     0.9179     0.0339    -0.4702    -0.2340     0.8510     0.7890     0.3205     0.5241
   60.2438  -159.3589  1669.9317    -0.4349     0.8937     0.1106    -0.4125    -0.3069     0.8577     0.8004     0.3274     0.5021
   59.9161  -158.7311  1670.0463    -0.4785     0.8517     0.2137    -0.3204    -0.3959     0.8606     0.8176     0.3433     0.4623
   59.5737  -158.1672  1670.2347    -0.5176     0.7856     0.3391    -0.2140    -0.5025     0.8376     0.8284     0.3610     0.4282
   59.2269  -157.6820  1670.4987    -0.5415     0.6971     0.4698    -0.0858    -0.6018     0.7940     0.8363     0.3897     0.3857
   58.8828  -157.2715  1670.8322    -0.5450     0.6041     0.5815     0.0434    -0.6722     0.7391     0.8373     0.4280     0.3401
   58.5445  -156.9179  1671.2221    -0.5346     0.5308     0.6576     0.1675    -0.6961     0.6981     0.8284     0.4833     0.2832
   58.2109  -156.5971  1671.6520    -0.5221     0.4906     0.6976     0.3020    -0.6587     0.6892     0.7976     0.5705     0.1958
   57.8779  -156.2869  1672.1048    -0.5171     0.4797     0.7089    -0.2948     0.6777    -0.6737    -0.8036    -0.5573    -0.2090
   57.5392  -155.9728  1672.5658    -0.5226     0.4838     0.7020    -0.5870     0.3929    -0.7078    -0.6183    -0.7820     0.0787
   57.1891  -155.6517  1673.0255    -0.5383     0.4859     0.6886    -0.8221    -0.1230    -0.5559    -0.1854    -0.8653     0.4657
   56.8233  -155.3317  1673.4801    -0.5619     0.4722     0.6792    -0.7262    -0.6748    -0.1315     0.3962    -0.5671     0.7221
   56.4413  -155.0290  1673.9314    -0.5883     0.4345     0.6820    -0.4500    -0.8766     0.1704     0.6719    -0.2066     0.7112
   56.0463  -154.7628  1674.3852    -0.6111     0.3699     0.6998    -0.2233    -0.9287     0.2959     0.7594     0.0246     0.6501
   55.6449  -154.5499  1674.8493    -0.6217     0.2820     0.7307    -0.0184    -0.9379     0.3463     0.7830     0.2018     0.5883
   55.2462  -154.4003  1675.3314    -0.6142     0.1821     0.7679     0.1557    -0.9260     0.3441     0.7737     0.3308     0.5403
   54.8590  -154.3149  1675.8365    -0.5884     0.0858     0.8040     0.3320    -0.8810     0.3371     0.7372     0.4653     0.4899
   54.4907  -154.2860  1676.3662    -0.5506     0.0079     0.8347     0.5006    -0.7970     0.3378     0.6680     0.6039     0.4349
   54.1450  -154.2993  1676.9183    -0.5110    -0.0442     0.8585     0.6533    -0.6690     0.3545     0.5586     0.7420     0.3707
   53.8212  -154.3383  1677.4872    -0.4782    -0.0708     0.8754     0.8075    -0.4274     0.4066     0.3454     0.9013     0.2615
   53.5146  -154.3878  1678.0656    -0.4584    -0.0774     0.8854     0.8808     0.0931     0.4642    -0.1184     0.9926     0.0255
   53.2171  -154.4372  1678.6457    -0.4542    -0.0725     0.8879    -0.3850     0.9148    -0.1223    -0.8034    -0.3974    -0.4434
   52.9196  -154.4818  1679.2208    -0.4649    -0.0654     0.8830    -0.8568     0.2845    -0.4300    -0.2231    -0.9564    -0.1883
   52.6134  -154.5229  1679.7862    -0.4871    -0.0636     0.8710    -0.8681    -0.0738    -0.4909     0.0955    -0.9952    -0.0192
   52.2921  -154.5656  1680.3395    -0.5154    -0.0715     0.8539    -0.7865    -0.3561    -0.5045     0.3401    -0.9317     0.1273
   51.9523  -154.6167  1680.8807    -0.5443    -0.0895     0.8341    -0.6748    -0.5440    -0.4987     0.4983    -0.8343     0.2357
   51.5939  -154.6820  1681.4108    -0.5689    -0.1144     0.8144    -0.5417    -0.6930    -0.4757     0.6188    -0.7118     0.3323
   51.2196  -154.7648  1681.9318    -0.5873    -0.1416     0.7969    -0.4403    -0.7702    -0.4614     0.6791    -0.6218     0.3901
   50.8330  -154.8653  1682.4453    -0.6002    -0.1666     0.7823    -0.3647    -0.8134    -0.4531     0.7119    -0.5573     0.4275
   50.4382  -154.9809  1682.9519    -0.6093    -0.1867     0.7706    -0.3681    -0.7942    -0.4834     0.7023    -0.5783     0.4152
   50.0379  -155.1078  1683.4517    -0.6170    -0.2013     0.7608    -0.4417    -0.7115    -0.5465     0.6513    -0.6732     0.3501
   49.6337  -155.2424  1683.9440    -0.6248    -0.2117     0.7516    -0.5363    -0.5833    -0.6101     0.5675    -0.7842     0.2509
   49.2257  -155.3824  1684.4283    -0.6337    -0.2199     0.7416    -0.5979    -0.4690    -0.6500     0.4908    -0.8554     0.1657
   48.8129  -155.5272  1684.9042    -0.6434    -0.2283     0.7307    -0.5479    -0.5292    -0.6478     0.5346    -0.8172     0.2154
   48.3947  -155.6776  1685.3723    -0.6522    -0.2378     0.7197    -0.4924    -0.5889    -0.6408     0.5763    -0.7724     0.2670
   47.9705  -155.8346  1685.8344    -0.6594    -0.2478     0.7098    -0.4114    -0.6713    -0.6165     0.6292    -0.6986     0.3407
   47.5407  -155.9983  1686.2927    -0.6640    -0.2559     0.7026    -0.3532    -0.7208    -0.5964     0.6590    -0.6442     0.3882
   47.1066  -156.1665  1686.7497    -0.6667    -0.2585     0.6991    -0.7382     0.3588    -0.5713    -0.1031    -0.8969    -0.4301
   46.6692  -156.3344  1687.2074    -0.6689    -0.2525     0.6992    -0.1802     0.9676     0.1771    -0.7212    -0.0075    -0.6927
   46.2294  -156.4951  1687.6670    -0.6722    -0.2351     0.7021    -0.1807     0.9717     0.1524    -0.7180    -0.0245    -0.6956
   45.7868  -156.6400  1688.1284    -0.6787    -0.2048     0.7052    -0.2274     0.9717     0.0633    -0.6983    -0.1174    -0.7061
   45.3400  -156.7606  1688.5898    -0.6891    -0.1622     0.7062    -0.2402     0.9707    -0.0114    -0.6837    -0.1775    -0.7079
   44.8869  -156.8496  1689.0489    -0.7030    -0.1098     0.7027    -0.2634     0.9580    -0.1138    -0.6606    -0.2651    -0.7023
   44.4252  -156.9022  1689.5023    -0.7194    -0.0516     0.6927    -0.2694     0.9399    -0.2098    -0.6402    -0.3376    -0.6900
   43.9529  -156.9165  1689.9469    -0.7362     0.0072     0.6768    -0.2622     0.9189    -0.2949    -0.6239    -0.3945    -0.6746
   43.4695  -156.8938  1690.3802    -0.7517     0.0617     0.6567    -0.2543     0.8915    -0.3748    -0.6085    -0.4488    -0.6544
   42.9756  -156.8380  1690.8007    -0.7650     0.1081     0.6349    -0.2508     0.8580    -0.4482    -0.5932    -0.5021    -0.6293
   42.4728  -156.7553  1691.2081    -0.7760     0.1434     0.6143    -0.2767     0.7978    -0.5357    -0.5669    -0.5856    -0.5794
   41.9631  -156.6538  1691.6030    -0.7856     0.1653     0.5962    -0.3905     0.6150    -0.6850    -0.4799    -0.7710    -0.4187
   41.4478  -156.5431  1691.9868    -0.7951     0.1715     0.5817    -0.6045    -0.1473    -0.7828    -0.0485    -0.9741     0.2208
   40.9270  -156.4344  1692.3617    -0.8055     0.1593     0.5707    -0.4214    -0.8311    -0.3629     0.4166    -0.5328     0.7366
   40.4000  -156.3404  1692.7298    -0.8167     0.1265     0.5630    -0.2418    -0.9609    -0.1349     0.5239    -0.2463     0.8154
   39.8660  -156.2748  1693.0938    -0.8268     0.0718     0.5579    -0.1302    -0.9893    -0.0658     0.5472    -0.1271     0.8273
   39.3258  -156.2517  1693.4559    -0.8317    -0.0041     0.5552    -0.0054    -0.9999    -0.0154     0.5552    -0.0158     0.8315
   38.7833  -156.2842  1693.8189    -0.8256    -0.0980     0.5557     0.1302    -0.9913     0.0186     0.5491     0.0877     0.8311
   38.2472  -156.3832  1694.1852    -0.8030    -0.2047     0.5598     0.2790    -0.9590     0.0495     0.5267     0.1959     0.8272
   37.7310  -156.5554  1694.5569    -0.7586    -0.3183     0.5686     0.4411    -0.8931     0.0885     0.4796     0.3179     0.8179
   37.2528  -156.8029  1694.9358    -0.6886    -0.4324     0.5822     0.5927    -0.7981     0.1083     0.4178     0.4196     0.8058
   36.8320  -157.1219  1695.3224    -0.5915    -0.5402     0.5986     0.7296    -0.6746     0.1122     0.3432     0.5031     0.7931
   36.4863  -157.5042  1695.7163    -0.4694    -0.6345     0.6140     0.8381    -0.5391     0.0837     0.2779     0.5538     0.7849
   36.2274  -157.9381  1696.1154    -0.3325    -0.7079     0.6231     0.9157    -0.4003     0.0339     0.2255     0.5819     0.7814
   36.0576  -158.4105  1696.5166    -0.1975    -0.7571     0.6228     0.9590    -0.2810    -0.0375     0.2034     0.5898     0.7815
   35.9683  -158.9091  1696.9160    -0.0849    -0.7849     0.6138     0.9734    -0.1968    -0.1171     0.2127     0.5876     0.7807
   35.9396  -159.4235  1697.3102    -0.0111    -0.7992     0.6010     0.9501    -0.1958    -0.2428     0.3117     0.5683     0.7615
   35.9436  -159.9461  1697.6970     0.0151    -0.8077     0.5894     0.0912    -0.5859    -0.8053     0.9957     0.0659     0.0648
   35.9485  -160.4714  1698.0766    -0.0080    -0.8124     0.5831    -0.9970    -0.0382    -0.0670     0.0767    -0.5819    -0.8096
   35.9240  -160.9943  1698.4521    -0.0746    -0.8087     0.5835    -0.9923     0.1182     0.0370    -0.0989    -0.5763    -0.8113
   35.8462  -161.5089  1698.8293    -0.1707    -0.7884     0.5910    -0.9543     0.2816     0.1001    -0.2453    -0.5469    -0.8004
   35.7014  -162.0062  1699.2161    -0.2768    -0.7455     0.6064    -0.8761     0.4550     0.1594    -0.3947    -0.4871    -0.7790
   35.4870  -162.4737  1699.6205    -0.3754    -0.6791     0.6307    -0.7382     0.6306     0.2396    -0.5604    -0.3757    -0.7381
   35.2102  -162.8957  1700.0491    -0.4567    -0.5917     0.6644    -0.5642     0.7700     0.2979    -0.6878    -0.2388    -0.6855
   34.8840  -163.2557  1700.5049    -0.5189    -0.4854     0.7036    -0.3968     0.8659     0.3047    -0.7571    -0.1211    -0.6419
   34.5227  -163.5386  1700.9857    -0.5653    -0.3626     0.7409    -0.2828     0.9290     0.2389    -0.7749    -0.0744    -0.6277
   34.1373  -163.7342  1701.4833    -0.6025    -0.2290     0.7646    -0.2438     0.9650     0.0969    -0.7600    -0.1280    -0.6372
   33.7323  -163.8397  1701.9837    -0.6389    -0.0948     0.7634    -0.2787     0.9535    -0.1148    -0.7170    -0.2861    -0.6356
   33.3052  -163.8609  1702.4688    -0.6830     0.0260     0.7299    -0.3813     0.8397    -0.3867    -0.6229    -0.5424    -0.5636
   32.8477  -163.8121  1702.9188    -0.7400     0.1203     0.6617    -0.4818     0.5918    -0.6463    -0.4694    -0.7971    -0.3800
   32.3500  -163.7137  1703.3144    -0.8071     0.1788     0.5626    -0.5070     0.2783    -0.8158    -0.3024    -0.9437    -0.1340
   31.8050  -163.5894  1703.6402    -0.8753     0.1990     0.4408    -0.4478     0.0112    -0.8941    -0.1828    -0.9799     0.0793
   31.2119  -163.4617  1703.8858    -0.9327     0.1861     0.3091    -0.3429    -0.1913    -0.9197    -0.1120    -0.9637     0.2422
   30.5785  -163.3492  1704.0477    -0.9721     0.1501     0.1802    -0.2207    -0.3254    -0.9195    -0.0794    -0.9336     0.3494
   29.9206  -163.2643  1704.1279    -0.9928     0.1028     0.0620    -0.0990    -0.4099    -0.9067    -0.0678    -0.9063     0.4171
   29.2582  -163.2127  1704.1334    -0.9977     0.0523    -0.0437     0.0155    -0.4505    -0.8927    -0.0664    -0.8913     0.4486
   28.6111  -163.1946  1704.0736    -0.9903     0.0037    -0.1391     0.1223    -0.4544    -0.8823    -0.0665    -0.8908     0.4496
   27.9931  -163.2067  1703.9583    -0.9730    -0.0420    -0.2269     0.2208    -0.4551    -0.8626    -0.0670    -0.8894     0.4521
   27.4082  -163.2454  1703.7958    -0.9483    -0.0848    -0.3058     0.3093    -0.4625    -0.8309    -0.0710    -0.8826     0.4648
   26.8491  -163.3081  1703.5925    -0.9202    -0.1244    -0.3711     0.3794    -0.5163    -0.7678    -0.0960    -0.8473     0.5223
   26.2995  -163.3948  1703.3524    -0.8945    -0.1607    -0.4173     0.4177    -0.6334    -0.6514    -0.1596    -0.7569     0.6337
   25.7388  -163.5071  1703.0789    -0.8762    -0.1925    -0.4418     0.3806    -0.8388    -0.3893    -0.2957    -0.5092     0.8082
   25.1495  -163.6468  1702.7768    -0.8665    -0.2190    -0.4485     0.2361    -0.9716     0.0183    -0.4397    -0.0901     0.8936
   24.5243  -163.8131  1702.4535    -0.8632    -0.2396    -0.4444     0.0438    -0.9124     0.4069    -0.5030     0.3317     0.7981
   23.8715  -164.0011  1702.1210    -0.8633    -0.2576    -0.4341    -0.0425    -0.8199     0.5710    -0.5029     0.5114     0.6968
   23.2171  -164.1999  1701.7959    -0.8655    -0.2634    -0.4261    -0.4899     0.6229     0.6099     0.1048     0.7366    -0.6682
   22.6023  -164.3938  1701.4984    -0.8649    -0.2939    -0.4068     0.0608    -0.8660     0.4964    -0.4982     0.4046     0.7669
   22.0776  -164.5634  1701.2501    -0.8729    -0.2325    -0.4290    -0.0693     0.9293    -0.3627     0.4830    -0.2868    -0.8273
   21.6024  -164.6529  1701.0033    -0.8731    -0.1002    -0.4771     0.0669     0.9448    -0.3208     0.4829    -0.3120    -0.8182
   20.9454  -164.6687  1700.6203    -0.8488     0.0529    -0.5261     0.2340     0.9298    -0.2840     0.4741    -0.3642    -0.8016

[Main Branch Set] Branch Segment 8:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   60.1039  -204.7507  1680.6830    -0.7774     0.1938     0.5984     0.6262     0.3272     0.7077    -0.0587     0.9249    -0.3757
   59.7493  -204.6598  1680.9621    -0.7628     0.2013     0.6145     0.6436     0.3281     0.6915    -0.0624     0.9229    -0.3799
   59.3763  -204.5580  1681.2707    -0.7447     0.2104     0.6334     0.6642     0.3271     0.6722    -0.0658     0.9213    -0.3834
   58.9529  -204.4330  1681.6437    -0.7196     0.2224     0.6578     0.6911     0.3215     0.6473    -0.0675     0.9204    -0.3850
   58.5203  -204.2919  1682.0567    -0.6873     0.2371     0.6866     0.7226     0.3197     0.6129    -0.0742     0.9174    -0.3910
   58.1089  -204.1410  1682.4882    -0.6496     0.2541     0.7166     0.7530     0.3454     0.5601    -0.1052     0.9034    -0.4157
   57.7346  -203.9844  1682.9218    -0.6110     0.2740     0.7427     0.7663     0.4400     0.4681    -0.1986     0.8552    -0.4788
   57.3984  -203.8228  1683.3473    -0.5786     0.2983     0.7591     0.6863     0.6809     0.2556    -0.4406     0.6689    -0.5987
   57.0908  -203.6531  1683.7600    -0.5588     0.3294     0.7611     0.3368     0.9288    -0.1547    -0.7579     0.1699    -0.6299
   56.7978  -203.4686  1684.1595    -0.5513     0.3708     0.7474     0.0491     0.9087    -0.4146    -0.8329    -0.1919    -0.5191
   56.5081  -203.2596  1684.5467    -0.5482     0.4245     0.7206     0.0571     0.8786    -0.4742    -0.8344    -0.2188    -0.5059
   56.2177  -203.0159  1684.9221    -0.5381     0.4907     0.6853     0.2004     0.8642    -0.4614    -0.8187    -0.1109    -0.5634
   55.9314  -202.7283  1685.2841    -0.5112     0.5679     0.6451     0.3781     0.8227    -0.4246    -0.7719     0.0268    -0.6352
   55.6610  -202.3911  1685.6289    -0.4629     0.6517     0.6008     0.5203     0.7485    -0.4111    -0.7176     0.1223    -0.6856
   55.4205  -202.0033  1685.9512    -0.3947     0.7348     0.5516     0.6292     0.6536    -0.4205    -0.6696     0.1811    -0.7203
   55.2212  -201.5693  1686.2460    -0.3141     0.8086     0.4975     0.6898     0.5544    -0.4656    -0.6523     0.1970    -0.7319
   55.0672  -201.0975  1686.5100    -0.2353     0.8658     0.4416     0.7111     0.4631    -0.5290    -0.6626     0.1896    -0.7246
   54.9534  -200.5994  1686.7435    -0.1737     0.9040     0.3907     0.6673     0.3998    -0.6284    -0.7243     0.1516    -0.6726
   54.8669  -200.0866  1686.9506    -0.1408     0.9255     0.3516     0.4258     0.3773    -0.8224    -0.8938     0.0339    -0.4472
   54.7901  -199.5690  1687.1391    -0.1406     0.9338     0.3290    -0.7425     0.1203    -0.6589    -0.6549    -0.3370     0.6765
   54.7058  -199.0534  1687.3187    -0.1686     0.9309     0.3241    -0.9734    -0.2090     0.0938     0.1551    -0.2996     0.9414
   54.6008  -198.5433  1687.4997    -0.2139     0.9178     0.3346    -0.8970    -0.3201     0.3048     0.3869    -0.2349     0.8917
   54.4685  -198.0398  1687.6909    -0.2626     0.8967     0.3563    -0.7964    -0.4100     0.4447     0.5448    -0.1670     0.8218
   54.3087  -197.5436  1687.8987    -0.3050     0.8712     0.3847    -0.6801    -0.4821     0.5523     0.6666    -0.0932     0.7396
   54.1256  -197.0568  1688.1260    -0.3388     0.8436     0.4165    -0.5656    -0.5364     0.6264     0.7519    -0.0234     0.6589
   53.9240  -196.5845  1688.3732    -0.3685     0.8127     0.4514    -0.5112    -0.5827     0.6318     0.7765     0.0021     0.6302
