Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   87.5780  -206.6080  1825.8982     0.3359    -0.8317    -0.4420     0.1762    -0.4055     0.8970    -0.9253    -0.3792     0.0103
   87.6389  -206.7589  1825.8195     0.3376    -0.8382    -0.4284     0.0560    -0.4364     0.8980    -0.9396    -0.3272    -0.1004
   87.7000  -206.9110  1825.7435     0.3388    -0.8455    -0.4126     0.0768    -0.4123     0.9078    -0.9377    -0.3392    -0.0747
   87.7615  -207.0649  1825.6703     0.3400    -0.8534    -0.3950     0.0517    -0.4025     0.9140    -0.9390    -0.3312    -0.0927
   87.8236  -207.2213  1825.6000     0.3409    -0.8618    -0.3757     0.0350    -0.3877     0.9211    -0.9394    -0.3272    -0.1020
   87.8865  -207.3807  1825.5327     0.3427    -0.8696    -0.3554     0.1260    -0.3323     0.9347    -0.9310    -0.3651    -0.0043
   87.9506  -207.5437  1825.4683     0.3437    -0.8774    -0.3348    -0.0395    -0.3697     0.9283    -0.9383    -0.3058    -0.1617
   88.0158  -207.7108  1825.4068     0.3447    -0.8847    -0.3138     0.1324    -0.2851     0.9493    -0.9293    -0.3688     0.0189
   88.0826  -207.8824  1825.3482     0.3462    -0.8913    -0.2928    -0.0016    -0.3127     0.9499    -0.9382    -0.3283    -0.1097
   88.1509  -208.0588  1825.2924     0.3466    -0.8972    -0.2736     0.0543    -0.2720     0.9608    -0.9364    -0.3479    -0.0456
   88.2209  -208.2402  1825.2391     0.3478    -0.9022    -0.2550     0.0694    -0.2465     0.9667    -0.9350    -0.3539    -0.0231
   88.2928  -208.4268  1825.1884     0.3492    -0.9066    -0.2370     0.0797    -0.2232     0.9715    -0.9337    -0.3581    -0.0057
   88.3666  -208.6185  1825.1401     0.3501    -0.9102    -0.2212     0.0262    -0.2265     0.9737    -0.9363    -0.3467    -0.0555
   88.4422  -208.8152  1825.0940     0.3510    -0.9134    -0.2063     0.0957    -0.1842     0.9782    -0.9315    -0.3631     0.0227
   88.5196  -209.0165  1825.0501     0.3522    -0.9157    -0.1934     0.0924    -0.1716     0.9808    -0.9313    -0.3634     0.0241
   88.5987  -209.2221  1825.0080     0.3531    -0.9178    -0.1816     0.0454    -0.1771     0.9831    -0.9345    -0.3554    -0.0208
   88.6793  -209.4315  1824.9679     0.3544    -0.9193    -0.1711     0.2617    -0.0781     0.9620    -0.8977    -0.3857     0.2128
   88.7613  -209.6438  1824.9294     0.3558    -0.9204    -0.1623     0.0451    -0.1566     0.9866    -0.9335    -0.3583    -0.0142
   88.8442  -209.8582  1824.8926     0.3566    -0.9214    -0.1543     0.1715    -0.0978     0.9803    -0.9184    -0.3760     0.1232
   88.9278  -210.0739  1824.8573     0.3580    -0.9220    -0.1473     0.2351    -0.0637     0.9699    -0.9036    -0.3819     0.1940
   89.0117  -210.2896  1824.8236     0.3593    -0.9225    -0.1412     0.1428    -0.0952     0.9852    -0.9222    -0.3741     0.0976
   89.0954  -210.5043  1824.7913     0.3602    -0.9228    -0.1366     0.2788    -0.0332     0.9598    -0.8902    -0.3838     0.2453
   89.1784  -210.7166  1824.7604     0.3614    -0.9230    -0.1318     0.2157    -0.0547     0.9749    -0.9071    -0.3808     0.1793
   89.2602  -210.9252  1824.7311     0.3625    -0.9231    -0.1282     0.5110     0.0818     0.8557    -0.7794    -0.3757     0.5014
   89.3402  -211.1286  1824.7031     0.3637    -0.9230    -0.1255     0.3586     0.0144     0.9334    -0.8597    -0.3845     0.3362
   89.4179  -211.3255  1824.6767     0.3645    -0.9231    -0.1223     0.0578    -0.1087     0.9924    -0.9294    -0.3688     0.0137
   89.4925  -211.5143  1824.6519     0.3652    -0.9231    -0.1202     0.5048     0.0878     0.8588    -0.7822    -0.3743     0.4980
   89.5636  -211.6937  1824.6287     0.3665    -0.9228    -0.1185     0.6977     0.1883     0.6911    -0.6155    -0.3360     0.7129
   89.6306  -211.8621  1824.6072     0.3675    -0.9226    -0.1171     0.3414     0.0168     0.9398    -0.8651    -0.3854     0.3211
   89.6928  -212.0182  1824.5875     0.3676    -0.9227    -0.1159    -0.1772    -0.1918     0.9653    -0.9129    -0.3343    -0.2341
   89.7496  -212.1606  1824.5697     0.3689    -0.9224    -0.1147     0.8420     0.2793     0.4616    -0.3937    -0.2668     0.8797
   89.8007  -212.2882  1824.5539     0.3691    -0.9224    -0.1138    -0.8274    -0.3819     0.4117    -0.4232    -0.0578    -0.9042
   89.8453  -212.3997  1824.5402     0.3694    -0.9224    -0.1128     0.7859     0.2453     0.5676    -0.4959    -0.2983     0.8155
   89.8987  -212.5327  1824.5240     0.3707    -0.9220    -0.1122     0.0513     0.1410    -0.9887     0.9273     0.3607     0.0996
   89.9473  -212.6537  1824.5092     0.3697    -0.9222    -0.1137    -0.6423    -0.1652    -0.7485     0.6715     0.3497    -0.6534

[Main Branch Set] Branch Segment 2:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   26.9011  -201.5013  1864.3872     0.3804    -0.5664     0.7311     0.6620    -0.3853    -0.6429     0.6458     0.7285     0.2284
   27.2652  -201.9500  1864.7820     0.5942    -0.6737     0.4395     0.3953    -0.2313    -0.8890     0.7005     0.7019     0.1289
   27.3476  -202.0433  1864.8417     0.5978    -0.6775     0.4285    -0.4387    -0.7239    -0.5325     0.6709     0.1304    -0.7300
   27.4416  -202.1501  1864.9088     0.5982    -0.6805     0.4232     0.2660    -0.3295    -0.9059     0.7559     0.6545    -0.0161
   27.5203  -202.2397  1864.9639     0.5997    -0.6837     0.4159     0.0831    -0.4637    -0.8821     0.7959     0.5635    -0.2213
   27.6100  -202.3422  1865.0255     0.6005    -0.6875     0.4084     0.1216    -0.4262    -0.8964     0.7903     0.5879    -0.1723
   27.7098  -202.4566  1865.0926     0.6023    -0.6908     0.4000     0.2759    -0.2900    -0.9164     0.7490     0.6623     0.0159
   27.8189  -202.5818  1865.1640     0.6044    -0.6947     0.3900     0.0976    -0.4212    -0.9017     0.7907     0.5831    -0.1868
   27.9362  -202.7169  1865.2385     0.6063    -0.6992     0.3787     0.2153    -0.3142    -0.9246     0.7655     0.6422    -0.0400
   28.0607  -202.8606  1865.3148     0.6090    -0.7037     0.3659     0.1763    -0.3296    -0.9275     0.7733     0.6294    -0.0767
   28.1914  -203.0118  1865.3916     0.6119    -0.7086     0.3515     0.1908    -0.2990    -0.9350     0.7676     0.6392    -0.0477
   28.3272  -203.1692  1865.4677     0.6150    -0.7134     0.3359     0.1838    -0.2845    -0.9409     0.7668     0.6404    -0.0439
   28.4672  -203.3317  1865.5420     0.6186    -0.7182     0.3185     0.2111    -0.2385    -0.9479     0.7568     0.6537     0.0041
   28.6104  -203.4979  1865.6133     0.6230    -0.7227     0.2994     0.2220    -0.2036    -0.9536     0.7501     0.6605     0.0336
   28.7560  -203.6667  1865.6806     0.6274    -0.7272     0.2784     0.1836    -0.2093    -0.9605     0.7567     0.6537     0.0022
   28.9031  -203.8370  1865.7430     0.6327    -0.7310     0.2556     0.2588    -0.1115    -0.9595     0.7298     0.6732     0.1186
   29.0511  -204.0075  1865.7997     0.6386    -0.7339     0.2313     0.2080    -0.1247    -0.9701     0.7409     0.6677     0.0730
   29.1994  -204.1774  1865.8502     0.6452    -0.7359     0.2053     0.2744    -0.0276    -0.9612     0.7131     0.6765     0.1841
   29.3475  -204.3455  1865.8939     0.6523    -0.7370     0.1771     0.2150    -0.0441    -0.9756     0.7269     0.6744     0.1297
   29.4949  -204.5112  1865.9304     0.6597    -0.7370     0.1475     0.2672     0.0465    -0.9625     0.7025     0.6743     0.2276
   29.6414  -204.6736  1865.9596     0.6683    -0.7347     0.1167     0.2705     0.0939    -0.9581     0.6930     0.6719     0.2614
   29.7869  -204.8321  1865.9814     0.6773    -0.7308     0.0847     0.2663     0.1362    -0.9542     0.6858     0.6688     0.2869
   29.9311  -204.9861  1865.9959     0.6866    -0.7252     0.0521     0.2734     0.1911    -0.9427     0.6737     0.6615     0.3294
   30.0742  -205.1354  1866.0033     0.6965    -0.7173     0.0195     0.2939     0.2604    -0.9197     0.6546     0.6463     0.3922
   30.2162  -205.2796  1866.0040     0.7067    -0.7074    -0.0128     0.2845     0.3006    -0.9103     0.6478     0.6397     0.4137
   30.3573  -205.4187  1865.9983     0.7169    -0.6957    -0.0446     0.2919     0.3577    -0.8870     0.6331     0.6229     0.4596
   30.4976  -205.5526  1865.9867     0.7273    -0.6823    -0.0744     0.3132     0.4264    -0.8486     0.6107     0.5939     0.5238
   30.6375  -205.6815  1865.9698     0.7377    -0.6673    -0.1025     0.3067     0.4665    -0.8296     0.6014     0.5806     0.5488
   30.7771  -205.8055  1865.9481     0.7474    -0.6520    -0.1275     0.3248     0.5260    -0.7860     0.5796     0.5460     0.6049
   30.9168  -205.9252  1865.9224     0.7568    -0.6364    -0.1490     0.3413     0.5792    -0.7403     0.5575     0.5094     0.6556
   31.0568  -206.0408  1865.8932     0.7656    -0.6211    -0.1680     0.3358     0.6084    -0.7191     0.5488     0.4941     0.6743
   31.1974  -206.1530  1865.8611     0.7733    -0.6072    -0.1826     0.3864     0.6796    -0.6236     0.5027     0.4117     0.7601
   31.3388  -206.2624  1865.8268     0.7799    -0.5951    -0.1940     0.3457     0.6679    -0.6591     0.5218     0.4469     0.7266
   31.4811  -206.3697  1865.7907     0.7852    -0.5853    -0.2023     0.4302     0.7504    -0.5018     0.4455     0.3070     0.8410
   31.6245  -206.4756  1865.7534     0.7893    -0.5781    -0.2069     0.4348     0.7641    -0.4765     0.4336     0.2861     0.8545
   31.7691  -206.5809  1865.7153     0.7918    -0.5738    -0.2093     0.4937     0.8030    -0.3337     0.3596     0.1609     0.9191
   31.9148  -206.6863  1865.6768     0.7923    -0.5733    -0.2088    -0.2637    -0.6304     0.7301    -0.5502    -0.5234    -0.6506
   32.0615  -206.7927  1865.6383     0.7913    -0.5753    -0.2071    -0.4621    -0.7845     0.4136    -0.4004    -0.2316    -0.8866
   32.2093  -206.9007  1865.5998     0.7883    -0.5806    -0.2038    -0.4332    -0.7588     0.4864    -0.4370    -0.2951    -0.8497
   32.3577  -207.0112  1865.5618     0.7831    -0.5892    -0.1989    -0.4977    -0.7856     0.3676    -0.3729    -0.1889    -0.9084
   32.5067  -207.1247  1865.5242     0.7762    -0.5997    -0.1945    -0.5297    -0.7877     0.3146    -0.3419    -0.1412    -0.9291
   32.6560  -207.2420  1865.4871     0.7670    -0.6132    -0.1889    -0.5368    -0.7745     0.3346    -0.3515    -0.1553    -0.9232
   32.8051  -207.3635  1865.4507     0.7560    -0.6284    -0.1832    -0.5839    -0.7739     0.2451    -0.2958    -0.0783    -0.9520
   32.9537  -207.4897  1865.4149     0.7432    -0.6449    -0.1780    -0.6020    -0.7607     0.2427    -0.2919    -0.0733    -0.9536
   33.1015  -207.6209  1865.3797     0.7290    -0.6624    -0.1728    -0.6302    -0.7479     0.2084    -0.2673    -0.0430    -0.9627
   33.2481  -207.7574  1865.3451     0.7133    -0.6805    -0.1676    -0.6481    -0.7315     0.2118    -0.2667    -0.0424    -0.9628
   33.3932  -207.8993  1865.3111     0.6969    -0.6984    -0.1631    -0.6810    -0.7157     0.1551    -0.2250     0.0030    -0.9743
   33.5364  -208.0465  1865.2776     0.6792    -0.7165    -0.1587    -0.6931    -0.6974     0.1823    -0.2413    -0.0138    -0.9703
   33.6774  -208.1991  1865.2447     0.6617    -0.7338    -0.1542    -0.7107    -0.6793     0.1827    -0.2388    -0.0113    -0.9710
   33.8161  -208.3566  1865.2124     0.6445    -0.7498    -0.1501    -0.7331    -0.6616     0.1575    -0.2174     0.0086    -0.9760
   33.9522  -208.5188  1865.1807     0.6272    -0.7651    -0.1459    -0.7372    -0.6436     0.2059    -0.2514    -0.0216    -0.9676
   34.0856  -208.6851  1865.1498     0.6115    -0.7786    -0.1408    -0.7324    -0.6244     0.2717    -0.2994    -0.0630    -0.9520
   34.2163  -208.8549  1865.1199     0.5968    -0.7909    -0.1357    -0.7546    -0.6106     0.2401    -0.2727    -0.0408    -0.9612
   34.3444  -209.0277  1865.0910     0.5844    -0.8009    -0.1303    -0.6965    -0.5775     0.4259    -0.4164    -0.1581    -0.8953
   34.4701  -209.2024  1865.0634     0.5742    -0.8093    -0.1241    -0.7042    -0.5654     0.4294    -0.4176    -0.1592    -0.8946
   34.5935  -209.3784  1865.0373     0.5665    -0.8157    -0.1166    -0.4500    -0.4249     0.7855    -0.6903    -0.3925    -0.6078
   34.7151  -209.5546  1865.0131     0.5625    -0.8197    -0.1079    -0.3128    -0.3319     0.8900    -0.7653    -0.4669    -0.4431
   34.8352  -209.7301  1864.9910     0.5616    -0.8215    -0.0986     0.1354    -0.0263     0.9904    -0.8162    -0.5696     0.0965
   34.9543  -209.9038  1864.9712     0.5651    -0.8203    -0.0883     0.4388     0.2082     0.8741    -0.6987    -0.5327     0.4776
   35.0730  -210.0747  1864.9540     0.5726    -0.8163    -0.0760     0.5434     0.3085     0.7808    -0.6139    -0.4884     0.6202
   35.1918  -210.2418  1864.9398     0.5842    -0.8093    -0.0621     0.6333     0.4066     0.6584    -0.5076    -0.4240     0.7501
   35.3113  -210.4041  1864.9287     0.6010    -0.7979    -0.0477     0.6986     0.4953     0.5163    -0.3883    -0.3436     0.8551
   35.4324  -210.5606  1864.9208     0.6226    -0.7819    -0.0315     0.6806     0.5212     0.5148    -0.3861    -0.3420     0.8567
   35.5555  -210.7103  1864.9164     0.6480    -0.7615    -0.0138     0.6857     0.5755     0.4457    -0.3315    -0.2983     0.8951
   35.6814  -210.8526  1864.9155     0.6781    -0.7350     0.0046     0.6747     0.6249     0.3928    -0.2915    -0.2632     0.9196
   35.8107  -210.9865  1864.9181     0.7113    -0.7025     0.0234     0.6496     0.6697     0.3598    -0.2685    -0.2407     0.9327
   35.9439  -211.1115  1864.9241     0.7467    -0.6639     0.0423     0.6189     0.7166     0.3217    -0.2439    -0.2140     0.9459
   36.0817  -211.2271  1864.9334     0.7834    -0.6186     0.0608     0.5810     0.7636     0.2818    -0.2207    -0.1854     0.9576
   36.2244  -211.3328  1864.9457     0.8195    -0.5680     0.0769     0.5414     0.8111     0.2214    -0.1881    -0.1398     0.9721
   36.3725  -211.4285  1864.9606     0.8537    -0.5127     0.0916     0.4850     0.8467     0.2187    -0.1896    -0.1423     0.9715
   36.5262  -211.5140  1864.9779     0.8847    -0.4546     0.1031     0.4421     0.8885     0.1231    -0.1475    -0.0633     0.9870
   36.6856  -211.5894  1864.9969     0.9117    -0.3955     0.1112     0.3821     0.9157     0.1244    -0.1510    -0.0710     0.9860
   36.8508  -211.6549  1865.0173     0.9343    -0.3373     0.1157     0.3377     0.9411     0.0162    -0.1144     0.0239     0.9932
   37.0218  -211.7109  1865.0383     0.9526    -0.2813     0.1158     0.2846     0.9586    -0.0124    -0.1075     0.0448     0.9932
   37.1984  -211.7578  1865.0594     0.9667    -0.2299     0.1128     0.2419     0.9643    -0.1079    -0.0840     0.1316     0.9877
   37.3801  -211.7964  1865.0799     0.9772    -0.1839     0.1061     0.2004     0.9641    -0.1741    -0.0703     0.1914     0.9790
   37.5668  -211.8274  1865.0992     0.9850    -0.1433     0.0961     0.1664     0.9361    -0.3100    -0.0455     0.3213     0.9459
   37.7577  -211.8517  1865.1165     0.9906    -0.1092     0.0826     0.1340     0.8974    -0.4205    -0.0282     0.4276     0.9035
   37.9522  -211.8703  1865.1312     0.9943    -0.0822     0.0672     0.1059     0.8100    -0.5768    -0.0070     0.5807     0.8141
   38.1497  -211.8845  1865.1428     0.9969    -0.0617     0.0491     0.0778     0.6681    -0.7400     0.0129     0.7415     0.6708
   38.3494  -211.8953  1865.1506     0.9984    -0.0476     0.0290     0.0472     0.4447    -0.8944     0.0297     0.8944     0.4463
   38.5503  -211.9041  1865.1543     0.9991    -0.0409     0.0071     0.0130     0.1454    -0.9893     0.0395     0.9885     0.1458
   38.7517  -211.9122  1865.1533     0.9990    -0.0405    -0.0170    -0.0212    -0.1060    -0.9941     0.0384     0.9935    -0.1068
   38.9525  -211.9208  1865.1474     0.9981    -0.0461    -0.0419    -0.0546    -0.3221    -0.9451     0.0301     0.9456    -0.3240
   39.1518  -211.9312  1865.1364     0.9959    -0.0595    -0.0684    -0.0899    -0.5466    -0.8325     0.0121     0.8353    -0.5497
   39.3488  -211.9449  1865.1201     0.9922    -0.0795    -0.0963    -0.1248    -0.6093    -0.7830     0.0036     0.7889    -0.6145
   39.5424  -211.9629  1865.0985     0.9865    -0.1062    -0.1247    -0.1625    -0.7288    -0.6652    -0.0202     0.6765    -0.7362
   39.7320  -211.9866  1865.0717     0.9782    -0.1406    -0.1531    -0.2046    -0.7816    -0.5893    -0.0368     0.6077    -0.7933
   39.9166  -212.0170  1865.0400     0.9668    -0.1808    -0.1809    -0.2500    -0.8171    -0.5195    -0.0539     0.5475    -0.8351
   40.0956  -212.0550  1865.0037     0.9510    -0.2283    -0.2085    -0.3006    -0.8405    -0.4508    -0.0723     0.4914    -0.8679
   40.2683  -212.1017  1864.9630     0.9306    -0.2811    -0.2346    -0.3547    -0.8512    -0.3870    -0.0909     0.4433    -0.8918
   40.4343  -212.1576  1864.9185     0.9049    -0.3390    -0.2573    -0.4072    -0.8655    -0.2919    -0.1237     0.3689    -0.9212
   40.5931  -212.2236  1864.8708     0.8735    -0.4005    -0.2768    -0.4681    -0.8471    -0.2516    -0.1337     0.3493    -0.9274
   40.7445  -212.2999  1864.8204     0.8372    -0.4624    -0.2921    -0.5205    -0.8376    -0.1659    -0.1679     0.2909    -0.9419
   40.8883  -212.3868  1864.7680     0.7957    -0.5247    -0.3026    -0.5768    -0.8089    -0.1140    -0.1850     0.2652    -0.9463
   41.0245  -212.4846  1864.7141     0.7502    -0.5850    -0.3082    -0.6230    -0.7815    -0.0330    -0.2216     0.2168    -0.9507
   41.1531  -212.5932  1864.6595     0.7030    -0.6412    -0.3077    -0.6616    -0.7483     0.0478    -0.2610     0.1700    -0.9503
   41.2744  -212.7124  1864.6049     0.6549    -0.6923    -0.3031    -0.7052    -0.7040     0.0844    -0.2718     0.1585    -0.9492
   41.3887  -212.8418  1864.5507     0.6094    -0.7359    -0.2951    -0.7233    -0.6684     0.1732    -0.3247     0.1080    -0.9396
   41.4965  -212.9810  1864.4976     0.5606    -0.7790    -0.2809    -0.7419    -0.6231     0.2475    -0.3678     0.0696    -0.9273
   41.5556  -213.0673  1864.4677     0.5250    -0.8077    -0.2683    -0.7587    -0.5870     0.2826    -0.3858     0.0551    -0.9210

[Main Branch Set] Branch Segment 3:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   41.5556  -213.0673  1864.4677     0.5466    -0.7904    -0.2767    -0.7361    -0.6110     0.2913    -0.3994     0.0445    -0.9157
   41.6946  -213.2861  1864.3967     0.4899    -0.8347    -0.2514    -0.7432    -0.5506     0.3800    -0.4557     0.0007    -0.8901
   41.7864  -213.4503  1864.3497     0.4583    -0.8576    -0.2334    -0.7198    -0.5122     0.4685    -0.5213    -0.0467    -0.8521
   41.8742  -213.6211  1864.3055     0.4339    -0.8749    -0.2151    -0.6643    -0.4719     0.5797    -0.6087    -0.1086    -0.7859
   41.9590  -213.7975  1864.2643     0.4148    -0.8883    -0.1970    -0.6187    -0.4341     0.6548    -0.6672    -0.1498    -0.7297
   42.0415  -213.9784  1864.2262     0.4014    -0.8981    -0.1796    -0.4713    -0.3707     0.8003    -0.7853    -0.2366    -0.5721
   42.1227  -214.1627  1864.1912     0.3938    -0.9046    -0.1628    -0.2832    -0.2879     0.9148    -0.8745    -0.3142    -0.3696
   42.2034  -214.3493  1864.1594     0.3915    -0.9085    -0.1465     0.0322    -0.1455     0.9888    -0.9196    -0.3918    -0.0277
   42.2844  -214.5370  1864.1307     0.3939    -0.9096    -0.1320     0.3183     0.0002     0.9480    -0.8623    -0.4155     0.2896
   42.3665  -214.7249  1864.1048     0.4016    -0.9081    -0.1184     0.6064     0.1668     0.7774    -0.6862    -0.3841     0.6177
   42.4506  -214.9119  1864.0817     0.4140    -0.9041    -0.1061     0.7584     0.2781     0.5895    -0.5035    -0.3245     0.8008
   42.5372  -215.0970  1864.0610     0.4301    -0.8977    -0.0955     0.8173     0.3422     0.4636    -0.3835    -0.2774     0.8809
   42.6270  -215.2794  1864.0425     0.4503    -0.8887    -0.0861     0.8550     0.4014     0.3285    -0.2574    -0.2215     0.9406
   42.7206  -215.4584  1864.0259     0.4739    -0.8771    -0.0778     0.8560     0.4381     0.2745    -0.2067    -0.1967     0.9584
   42.8184  -215.6332  1864.0110     0.5004    -0.8629    -0.0710     0.8581     0.4834     0.1731    -0.1151    -0.1475     0.9823
   42.9208  -215.8034  1863.9974     0.5283    -0.8465    -0.0658     0.8445     0.5158     0.1443    -0.0882    -0.1318     0.9873
   43.0279  -215.9686  1863.9849     0.5582    -0.8275    -0.0609     0.8264     0.5479     0.1301    -0.0743    -0.1230     0.9896
   43.1401  -216.1284  1863.9734     0.5886    -0.8064    -0.0571     0.8080     0.5847     0.0720    -0.0247    -0.0885     0.9958
   43.2572  -216.2828  1863.9626     0.6183    -0.7841    -0.0540     0.7850     0.6126     0.0921    -0.0391    -0.0993     0.9943
   43.3792  -216.4317  1863.9525     0.6470    -0.7608    -0.0509     0.7621     0.6430     0.0758    -0.0249    -0.0878     0.9958
   43.5059  -216.5754  1863.9430     0.6739    -0.7372    -0.0481     0.7384     0.6698     0.0786    -0.0257    -0.0885     0.9957
   43.6371  -216.7140  1863.9341     0.6990    -0.7137    -0.0449     0.7136     0.6919     0.1101    -0.0475    -0.1090     0.9929
   43.7725  -216.8480  1863.9259     0.7205    -0.6922    -0.0410     0.6899     0.7097     0.1429    -0.0698    -0.1312     0.9889
   43.9115  -216.9779  1863.9185     0.7393    -0.6724    -0.0365     0.6663     0.7225     0.1846    -0.0977    -0.1608     0.9821
   44.0537  -217.1041  1863.9121     0.7549    -0.6551    -0.0303     0.6234     0.7025     0.3432    -0.2035    -0.2780     0.9388
   44.1985  -217.2274  1863.9070     0.7666    -0.6416    -0.0234     0.5989     0.7015     0.3864    -0.2315    -0.3102     0.9220
   44.3452  -217.3485  1863.9033     0.7748    -0.6320    -0.0147     0.4302     0.5101     0.7448    -0.4632    -0.5834     0.6672
   44.4932  -217.4682  1863.9015     0.7797    -0.6261    -0.0044     0.3111     0.3812     0.8706    -0.5434    -0.6801     0.4920
   44.6418  -217.5871  1863.9017     0.7813    -0.6241     0.0071    -0.0167    -0.0096     0.9998    -0.6239    -0.7813    -0.0179
   44.7904  -217.7061  1863.9043     0.7789    -0.6268     0.0201    -0.3143    -0.3623     0.8775    -0.5427    -0.6898    -0.4792
   44.9381  -217.8260  1863.9095     0.7727    -0.6338     0.0353    -0.3745    -0.4103     0.8315    -0.5125    -0.6557    -0.5544
   45.0844  -217.9476  1863.9178     0.7634    -0.6438     0.0514    -0.4972    -0.5350     0.6830    -0.4123    -0.5470    -0.7286
   45.2286  -218.0714  1863.9291     0.7506    -0.6573     0.0680    -0.5319    -0.5400     0.6522    -0.3920    -0.5257    -0.7550
   45.3701  -218.1982  1863.9438     0.7338    -0.6739     0.0862    -0.5891    -0.5680     0.5747    -0.3383    -0.4726    -0.8138
   45.5083  -218.3286  1863.9620     0.7136    -0.6927     0.1045    -0.6294    -0.5685     0.5298    -0.3076    -0.4438    -0.8417
   45.6427  -218.4630  1863.9837     0.6911    -0.7123     0.1222    -0.6667    -0.5631     0.4884    -0.2791    -0.4190    -0.8640
   45.7730  -218.6017  1864.0088     0.6657    -0.7331     0.1394    -0.7037    -0.5545     0.4441    -0.2483    -0.3938    -0.8850
   45.8987  -218.7452  1864.0373     0.6375    -0.7546     0.1556    -0.7426    -0.5481     0.3848    -0.2051    -0.3608    -0.9098
   46.0196  -218.8936  1864.0689     0.6087    -0.7750     0.1700    -0.7677    -0.5212     0.3728    -0.2002    -0.3574    -0.9122
   46.1356  -219.0469  1864.1034     0.5789    -0.7947     0.1827    -0.8035    -0.5178     0.2939    -0.1389    -0.3169    -0.9382
   46.2466  -219.2052  1864.1404     0.5490    -0.8133     0.1929    -0.8275    -0.4963     0.2625    -0.1177    -0.3037    -0.9455
   46.3526  -219.3682  1864.1795     0.5202    -0.8301     0.2009    -0.8513    -0.4849     0.2005    -0.0690    -0.2753    -0.9589
   46.4538  -219.5357  1864.2202     0.4926    -0.8456     0.2057    -0.8701    -0.4837     0.0953     0.0189    -0.2259    -0.9740
   46.5504  -219.7075  1864.2619     0.4668    -0.8595     0.2081    -0.8834    -0.4639     0.0656     0.0402    -0.2144    -0.9759
   46.6426  -219.8829  1864.3041     0.4439    -0.8717     0.2078    -0.8769    -0.4702    -0.0993     0.1842    -0.1381    -0.9731
   46.7310  -220.0617  1864.3461     0.4239    -0.8825     0.2038    -0.8471    -0.4659    -0.2556     0.3205    -0.0642    -0.9451
   46.8159  -220.2432  1864.3872     0.4066    -0.8919     0.1981    -0.8388    -0.4504    -0.3058     0.3620    -0.0418    -0.9313
   46.8978  -220.4267  1864.4270     0.3941    -0.8993     0.1897    -0.5861    -0.4049    -0.7018     0.7079     0.1654    -0.6867
   46.9776  -220.6116  1864.4647     0.3849    -0.9056     0.1782    -0.5648    -0.3838    -0.7305     0.7300     0.1805    -0.6592
   47.0556  -220.7973  1864.4998     0.3793    -0.9105     0.1645    -0.1252    -0.2267    -0.9659     0.9168     0.3458    -0.2000
   47.1327  -220.9830  1864.5317     0.3785    -0.9136     0.1487     0.0254    -0.1504    -0.9883     0.9252     0.3779    -0.0337
   47.2096  -221.1682  1864.5601     0.3818    -0.9149     0.1312     0.3091    -0.0074    -0.9510     0.8710     0.4037     0.2800
   47.2870  -221.3520  1864.5845     0.3889    -0.9145     0.1114     0.3626     0.0408    -0.9311     0.8469     0.4025     0.3474
   47.3655  -221.5340  1864.6046     0.4002    -0.9120     0.0901     0.5422     0.1564    -0.8256     0.7388     0.3793     0.5570
   47.4460  -221.7135  1864.6202     0.4160    -0.9068     0.0680     0.5992     0.2171    -0.7706     0.6840     0.3614     0.6337
   47.5291  -221.8901  1864.6313     0.4346    -0.8995     0.0452     0.6239     0.2645    -0.7354     0.6495     0.3478     0.6761
   47.6153  -222.0632  1864.6378     0.4572    -0.8891     0.0221     0.6987     0.3437    -0.6274     0.5502     0.3023     0.7784
   47.7054  -222.2325  1864.6399     0.4823    -0.8760    -0.0002     0.6927     0.3815    -0.6121     0.5363     0.2951     0.7908
   47.7997  -222.3978  1864.6378     0.5092    -0.8604    -0.0216     0.7276     0.4438    -0.5232     0.4597     0.2507     0.8519
   47.8987  -222.5587  1864.6318     0.5385    -0.8416    -0.0417     0.7284     0.4898    -0.4791     0.4237     0.2276     0.8768
   48.0029  -222.7153  1864.6222     0.5677    -0.8210    -0.0596     0.7344     0.5379    -0.4139     0.3719     0.1912     0.9084
   48.1123  -222.8675  1864.6096     0.5971    -0.7988    -0.0739     0.7485     0.5879    -0.3069     0.2886     0.1280     0.9489
   48.2272  -223.0153  1864.5946     0.6260    -0.7751    -0.0857     0.7268     0.6198    -0.2961     0.2826     0.1231     0.9513
